EAN,SKU,Nome,Marca,Fabricante,Descrição,Preço_sem_desconto,Preço_com_desconto,Porcentagem_desconto,Tipo_desconto
7500435196970,1062731,Sh Pantene Colageno 175 Ml,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,"Inspirados nos benefícios mais renomados do mundo junto ao poder da Pro-Vitamina B5, os produtos Pantene Pro-V Miracles Colágeno Hidrata & Resgata te ajudarão com a nutrição capilar da raiz até as pontas, graças a uma poderosa fórmula com Colágeno 100% natural; Pro-Vitamina B5 e Biotina que protege o cabelo dos danos associados às constantes transformações. • O shampoo hidratante para cabelos coloridos com colágeno 100 % natural • Reforça a fibra capilar deixando-a nutrida e flexível, shampoo sem sal' com biotina e colágeno natural • Graças à sua concentração de Biotina, Vitamina B5 e Colágeno natural o cabelo fica mais saudável e hidratado • O cabelo adquire corpo, aumenta a resistência à quebra, ideal para cabelos tingidos, descoloridos ou com luzes • Resgata profundamente ate mesmo o cabelo mais danificado. Contém as vitaminas necessárias para fazer o cabelo crescer e dar mais volume • Fórmula com lipídios e antioxidantes que são absorvidos instantaneamente ajudando a recuperar o cabelo quebrado 'Sem adição de NaCl",17.89,14.89,0.17,Normal
7500435118583,1034464,Creme Pentear Pantene Hidratacao 240G,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,CR PENTEAR PANTENE HIDRATACAO 240G,19.99,17.99,0.1,Normal
7506295338901,1024774,Always Absor Prot Diario Reg L40 P30,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,ABSOR ALWAYS PROT DIARIO REG L40 P30,17.99,15.99,0.11,Normal
7702018001071,1012382,Aparelho Gillette Mach 3 Regular,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,AP GILLETTE MACH 3 REGULAR,30.9,28.49,0.08,Normal
7501007413105,1006241,Condicionador Pantene Reparacao Intensa/Hidratacao 400Ml,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,COND PANTENE REPARACAO INTENSA/HIDRATACAO 400ML,33.9,30.9,0.09,Normal
7702018037803,1015625,Aparelho Gillette Mach 3 Sensitive,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,AP GILLETTE MACH 3 SENSITIVE,32.5,30.5,0.06,Normal
7702018983872,1012013,Aparelho Prestobarba 3 Ice Masculino C/2,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,AP PRESTOBARBA 3 ICE MASCULINO C/2,16.99,16.99,0.0,Ausente
7506339325249,1027461,Always Absor Noites Tranq Seca C/Abas L16P14,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,ABSOR ALWAYS NOITES TRANQ SECA C/ABAS L16P14,18.99,18.99,0.0,Ausente
7506339394603,1027465,Always Absor Pink Not Suave C/Abas L8 P7,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,ABSOR ALWAYS PINK NOT SUAVE C/ABAS L8 P7,9.99,9.99,0.0,Ausente
7500435105699,1045186,Aparelho Venus 3 Tropical C/3,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,AP VENUS 3 TROPICAL C/3,36.9,36.9,0.0,Ausente
7896044953579,1020916,Giovanna Baby Des Rollon Candy 50Ml,bell-master-logistic,BELL MASTER LOGISTIC,GIOVANNA BABY ROLLON CANDY DES 50ML,8.99,8.99,0.0,Ausente
7506309840567,1021067,Condicionador Pantene Hidrocaute 200Ml @,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,COND PANTENE HIDROCAUTE 200ML @,10.8,10.8,0.0,Ausente
7506195120330,1022481,Condicionador Head & Shoulders Maca 200Ml,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,COND HEAD & SHOULDERS MACA 200ML,15.99,15.99,0.0,Ausente
7501001169046,1005415,Condicionador Pantene Lisos/Sedosos 200Ml@,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,COND PANTENE LISOS/SEDOSOS 200ML@,10.8,10.8,0.0,Ausente
7501001169107,1006856,Condicionador Pantene Cachos Definidos 200Ml @,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,COND PANTENE CACHOS DEFINIDOS 200ML @,10.8,10.8,0.0,Ausente
7501001169169,1006239,Condicionador Pantene Cor Radiante 200Ml@,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,COND PANTENE COR RADIANTE 200ML@,10.8,10.8,0.0,Ausente
7501001303464,1016898,Shampoo Pantene Controle Queda 400Ml,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,SH PANTENE CONTROLE QUEDA 400ML,29.99,25.49,0.15,Normal
0381519181375,1029431,Aussie 3 Minutes Miracle Strong Creme Tratamento 236Ml,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,AUSSIE 3 MINUTES MIRACLE STRONG CR TRAT 236ML,63.9,63.9,0.0,Ausente
7506339326024,1038361,Always Absor Pink Suave C/Abas L16 P14@,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,ABSOR ALWAYS PINK SUAVE C/ABAS L16 P14,14.99,14.99,0.0,Ausente
7500435118521,1034460,Creme Pantene Tratamento Cachos Hidra Amp 3X15Ml,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,CR PANTENE TRAT CACHOS HIDRA AMP 3X15ML,23.99,23.99,0.0,Ausente
7500435114370,1036706,Head & Shoulders Shampoo + Condicionador Rem Oleo 200Ml,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,HEAD & SHOULDERS SH + COND REM OLEO 200ML,38.9,38.9,0.0,Ausente
7500435111874,1036708,Creme Tratamento Pantene Summer Edition Rest 300Ml,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,CR TRAT PANTENE SUMMER EDITION REST 300ML,18.9,18.9,0.0,Ausente
7500435110648,1038412,Escova Dental Oral B Indicator Ultrafino 35 @,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,ESC DENTAL ORAL B INDICATOR ULTRAFINO 35 @,22.99,22.99,0.0,Ausente
7500435125369,1037975,Shampoo Pantene Hidratacao 2X1 175Ml @,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,SH PANTENE HIDRATACAO 2X1 175ML @,17.89,14.89,0.17,Normal
7500435125444,1037947,Shampoo Pantene Rep Rejuvenescedora 175Ml @,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,SH PANTENE REP REJUVENESCEDORA 175ML @,17.89,14.89,0.17,Normal
0037000427285,1039005,Creme Dental Crest Complete Cinnamon Rush 170G@,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,CR DENTAL CREST COMPLETE CINNAMON RUSH 170G@,14.99,14.99,0.0,Ausente
0381519022784,1032921,Aussie Smooth Miraculously Shampoo 400Ml @,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,AUSSIE SMOOTH MIRACULOUSLY SH 400ML @,39.9,39.9,0.0,Ausente
7500435115940,1034839,Creme Dental Oral B Pro Saude Advanced 70G @,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,CR DENTAL ORAL B PRO SAUDE ADVANCED 70G @,7.99,7.99,0.0,Ausente
0381519181863,1032922,Aussie 3 Minutes Miracle Smooth Creme Tratamento 236Ml,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,AUSSIE 3 MINUTES MIRACLE SMOOTH CR TRAT 236ML,63.9,63.9,0.0,Ausente
7506339392715,1033950,Creme Dental Oral B Pro Saude Gengivas Saudaveis 90G@,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,CR DENTAL ORAL B PRO SAUDE GENGIVAS SAUDAVEIS 90G@,28.59,28.59,0.0,Ausente
7506309855615,1034854,FIO DENTAL ORAL B 3D WHITE 35MTS @,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,FIO DENTAL ORAL B 3D WHITE 35MTS @,26.99,26.99,0.0,Ausente
7500435128445,1036471,Shampoo Pantene 400Ml + Condicionador Hidrocaute 175Ml @,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,SH PANTENE 400ML + COND HIDROCAUTE 175ML @,34.9,34.9,0.0,Ausente
7500435122399,1036748,Escova Dental Oral B Pro Saude Geng 35 Ult Mac C/1@,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,ESC DENTAL ORAL B PRO SAUDE GENG 35 ULT MAC C/1@,28.45,28.45,0.0,Ausente
7500435110181,1036747,Desodorante Old Spice Aerosol Cabra Macho 150Ml @,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,DES OLD SPICE AERO CABRA MACHO 150ML @,21.99,21.99,0.0,Ausente
7500435128407,1037218,Shampoo Pantene 400Ml + Condicionador Restauracao 175Ml@,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,SH PANTENE 400ML + COND RESTAURACAO 175ML@,34.9,34.9,0.0,Ausente
7500435128414,1037256,Shampoo Pantene 400Ml + Condicionador Liso Extremo 175Ml@,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,SH PANTENE 400ML + COND LISO EXTREMO 175ML@,34.9,34.9,0.0,Ausente
7500435157476,1037319,Aparelho Prestobarba Ultragrip Movel Pb Fem C/2 (Cx 12)@,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,AP PRESTOBARBA ULTRAGRIP MOVEL PB FEM C/2 (CX 12),10.99,10.99,0.0,Ausente
7702018314515,1051214,Aparelho Gillette Mach 3 Turbo @,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,AP GILLETTE MACH 3 TURBO @,31.99,31.99,0.0,Ausente
7506195120057,1022480,Shampoo Head & Shoulders Maca 200Ml @,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,SH HEAD & SHOULDERS MACA 200ML @,22.89,22.89,0.0,Ausente
7506309872513,1022103,Desodorante Old Spice Aerosol Vip 150Ml @,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,DES OLD SPICE AERO VIP 150ML @,21.99,21.99,0.0,Ausente
7506339358230,1023463,Escova Dental Oral B 3D Advantage White Med 40 L2 P1 @,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,ESC DENTAL ORAL B 3D ADVANTAGE WHITE MED 40 L2 P1 @,19.99,19.99,0.0,Ausente
7896014050130,1028764,Red Apple Sabonete Líquido Frutas Vermelhas 500Ml @,red-apple,RED APPLE,RED APPLE SAB LIQ FRUTAS VERMELHAS 500ML @,11.99,11.99,0.0,Ausente
7896014040070,1028776,RED APPLE OLEO CORPORAL PITANGA 100ML @,red-apple,RED APPLE,RED APPLE OLEO CORPORAL PITANGA 100ML @,9.99,9.99,0.0,Ausente
7896014050109,1028762,Red Apple Sabonete Líquido Erva Doce 500Ml @,red-apple,RED APPLE,RED APPLE SAB LIQ ERVA DOCE 500ML @,11.99,11.99,0.0,Ausente
7896014050604,1028769,Red Apple Sabonete Líquido Frutas Vermelhas Refil 400Ml @,red-apple,RED APPLE,RED APPLE SAB LIQ FRUTAS VERMELHAS REFIL 400ML @,6.99,6.99,0.0,Ausente
7896014050208,1028767,Red Apple Sabonete Líquido Erva Doce Refil 400Ml @,red-apple,RED APPLE,RED APPLE SAB LIQ ERVA DOCE REFIL 400ML @,6.99,6.99,0.0,Ausente
7896014073207,1013279,RED APPLE FPS 60 LOC 125G @,red-apple,RED APPLE,RED APPLE FPS 60 LOC 125G @,34.45,34.45,0.0,Ausente
7896014080427,1013308,Red Apple Acropole Creme Des 55Gr @,red-apple,RED APPLE,Red Apple Acropole Creme Des 55Gr @,3.45,3.45,0.0,Ausente
7896014071005,1013276,RED APPLE FPS 30 LOC 125ML@,red-apple,RED APPLE,RED APPLE FPS 30 LOC 125ML@,20.99,20.99,0.0,Ausente
7896014071807,1013278,RED APPLE FPS 50 LOC 125ML @,red-apple,RED APPLE,RED APPLE FPS 50 LOC 125ML @,29.99,29.99,0.0,Ausente
7500435116183,1033493,Shampoo Pantene 200Ml + Creme Pentear Hidrocaute 240Ml @,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,SH PANTENE 200ML + CR PENTEAR HIDROCAUTE 240ML @,13.99,13.99,0.0,Ausente
7500435118606,1034466,Creme Tratamento Pantene Brihlo Ext 300Ml,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,CR TRAT PANTENE BRIHLO EXT 300ML,18.9,18.9,0.0,Ausente
7500435116176,1033492,Shampoo Pantene 200Ml + Creme Pentear Ant Queda 240Ml @,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,SH PANTENE 200ML + CR PENTEAR ANT QUEDA 240ML @,13.99,13.99,0.0,Ausente
7500435116169,1033491,Shampoo Pantene 200Ml + Creme Pentear Rest 240Ml @,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,SH PANTENE 200ML + CR PENTEAR REST 240ML @,13.99,13.99,0.0,Ausente
0381519183362,1032923,Aussie Miracle 7N1 Shampoo 360Ml  @,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,AUSSIE MIRACLE 7N1 SH 360ML  @,49.9,49.9,0.0,Ausente
3014260010669,1035562,Escova Dental Oral B 3D White Luxe Pro Flex 40 @,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,ESC DENTAL ORAL B 3D WHITE LUXE PRO FLEX 40 @,26.99,26.99,0.0,Ausente
3014260010980,1027434,Escova Dental Oral B 3D White Luxe Pro Flex 40 L2 P1@,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,ESC DENTAL ORAL B 3D WHITE LUXE PRO FLEX 40 L2 P1@,26.99,26.99,0.0,Ausente
7500435108829,1027498,Desodorante Gillette Aerosol Pressure Defense C/2 150Ml @,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,DES GILLETTE AERO PRESSURE DEFENSE C/2 150ML @,17.85,17.85,0.0,Ausente
7500435109444,1027502,Desodorante Old Spice Aerosol Lenha 150Ml C/2,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,DES OLD SPICE AERO LENHA 150ML C/2,15.75,15.75,0.0,Ausente
7506195166772,1027564,ENXAG BUCAL ORAL B PRO SAUDE L500 P300ML,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,ENXAG BUCAL ORAL B PRO SAUDE L500 P300ML,27.39,27.39,0.0,Ausente
7506195132043,1027546,Creme Dental Oral B Pro Saude Ant Acucar 70Gr @,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,CR DENTAL ORAL B PRO SAUDE ANT ACUCAR 70GR @,7.99,7.99,0.0,Ausente
7500435011204,1027496,Desodorante Gillette Aerosol Pressure Defense 150Ml @,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,DES GILLETTE AERO PRESSURE DEFENSE 150ML @,22.39,22.39,0.0,Ausente
7506295368458,1027503,Creme Dental Oral B Complete Acao Duradoura 90G @,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,CR DENTAL ORAL B COMPLETE ACAO DURADOURA 90G @,6.99,6.99,0.0,Ausente
7506339398243,1027443,Escova Dental Oral B 3D White+Gtrs Creme Dent 3D 70G@,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,ESC DENTAL ORAL B 3D WHITE+GTRS CR DENT 3D 70G@,11.99,11.99,0.0,Ausente
7891051029811,1027560,FIO DENTAL ORAL B SATIN FLOSS 25MTS,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,FIO DENTAL ORAL B SATIN FLOSS 25MTS,16.69,16.69,0.0,Ausente
7506339390162,1027433,Creme Dental Oral B Pro Saude Clinic Protetor Sensi 90G @,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,CR DENTAL ORAL B PRO SAUDE CLINIC PROT SENSI 90G @,28.59,28.59,0.0,Ausente
7506309866901,1021366,Creme Pentear Pantene Summer Edition Rest 240G @,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,CR PENTEAR PANTENE SUMMER EDITION REST 240G @,19.99,16.99,0.15,Normal
7891051038974,1021172,Escova Dental Oral B Indicator Plus 35 Lv 3 Pg 2 @,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,ESC DENTAL ORAL B INDICATOR PLUS 35 LV 3 PG 2 @,35.98,35.98,0.0,Ausente
7506309872490,1022102,Desodorante Old Spice Aerosol Sport 150Ml @,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,DES OLD SPICE AERO SPORT 150ML @,16.99,16.99,0.0,Ausente
7506339323153,1022497,CARGA GILLETTE MACH 3 SENSITIVE C/6,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,CARGA GILLETTE MACH 3 SENSITIVE C/6,68.99,68.99,0.0,Ausente
7898947390239,1042874,TOALHAS UMED BELLACOTTON DEMAQUILANTES C/ 25 @,,FLEXICOTTON HIG PESSOAL S/A,TOALHAS UMED BELLACOTTON DEMAQUILANTES C/ 25 @,7.99,7.99,0.0,Ausente
7898947390246,1027197,TOALHAS UMED BELLACOTTON DEMAQUILANTES C/ 10 @,,FLEXICOTTON HIG PESSOAL S/A,TOALHAS UMED BELLACOTTON DEMAQUILANTES C/ 10 @,5.23,5.23,0.0,Ausente
7501001165253,1016887,Condicionador Pantene Liso Extremo 400Ml,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,COND PANTENE LISO EXTREMO 400ML,33.9,33.9,0.0,Ausente
7891051040410,1017908,Aparelho Probak Ii  L 7  P 5 (Cx 12),procter-&-gamble-hpc,PROCTER & GAMBLE HPC,AP PROBAK II  L 7  P 5 (CX 12),11.99,11.99,0.0,Ausente
7500435196987,1062732,Sh Pantene Colageno 300Ml,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,"Inspirados nos benefícios mais renomados do mundo junto ao poder da Pro-Vitamina B5, os produtos Pantene Pro-V Miracles Colágeno Hidrata & Resgata te ajudarão com a nutrição capilar da raiz até as pontas, graças a uma poderosa fórmula com Colágeno 100% natural; Pro-Vitamina B5 e Biotina que protege o cabelo dos danos associados às constantes transformações. • O shampoo hidratante para cabelos coloridos com colágeno 100 % natural • Reforça a fibra capilar deixando-a nutrida e flexível, shampoo sem sal' com biotina e colágeno natural • Graças à sua concentração de Biotina, Vitamina B5 e Colágeno natural o cabelo fica mais saudável e hidratado • O cabelo adquire corpo, aumenta a resistência à quebra, ideal para cabelos tingidos, descoloridos ou com luzes • Resgata profundamente ate mesmo o cabelo mais danificado. Contém as vitaminas necessárias para fazer o cabelo crescer e dar mais volume • Fórmula com lipídios e antioxidantes que são absorvidos instantaneamente ajudando a recuperar o cabelo quebrado 'Sem adição de NaCl",27.99,27.99,0.0,Ausente
7500435187350,152029,Aparelho Probak Ii Pb 2 Unds,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,AP PROBAK II PB  2 UNDS (CX 12),4.99,4.99,0.0,Ausente
7500435107761,1027180,Escova Dental Oral B Indicator Plus 40 Lv2 Pg1,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,ESC DENTAL ORAL B INDICATOR PLUS 40 LV2 PG1,25.69,25.69,0.0,Ausente
7506339337525,1027467,Aparelho Prestobarba 3 Sensecare C/2,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,AP PRESTOBARBA 3 SENSECARE C/2,18.59,18.59,0.0,Ausente
7891051037656,63006,Escova Dental Oral B Indicator Plus 40,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,ESC DENTAL ORAL B INDICATOR PLUS 40,14.99,14.99,0.0,Ausente
7500435160254,1027014,Creme Dental Oral B 1.2.3 Menta Suave 70Gr,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,"O Creme Dental Oral-B Menta Suave Anti Cáries promove um cuidado com as gengivas e dentes com total eficiência, prevenindo da gengivite antes mesmo que ela se desenvolva.Sua poderosa fórmula ajuda a eliminar a placa ao longo da gengiva e a interromper o ciclo da gengivite.Oral-B é uma das marcas mais recomendadas pelos dentista. Seus ingredientes ativos garantem boca e dentes mais saudáveis, e um hálito suavemente refrescante. Além disso seu sabor garante uma sensação de higiene e frescor por mais tempo.Sobre a marca:A maior autoridade norte-americana na prevenção de doenças bucais, Dr. Robert Hudson, desenvolve uma revolucionária escova com cerdas de nylon que proporciona uma melhor limpeza dos dentes e massageamento das gengivas. A Oral B é a marca mais recomendada pelos dentistas, especializada em higiene dental. Permanece no mercado desde 1951 investindo em produtos inovadores para o cuidado de seus dentes. Com a tecnologia mais avançada tornou-se a escova número 1 em recomendação dos dentistas por conter os melhores produtos do mercado. Oral-B transformou-se em símbolo de respeito e organização, em imagem de produtos da mais alta qualidade. Do perfeito relacionamento desenvolvido junto aos dentistas, tornou-se a escova número 1 em termos de recomendação e uso profissional no mundo.",4.99,4.99,0.0,Ausente
7500435155540,1038459,Escova Dental Oral B Indicator Color 35  C/4,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,ESC DENTAL ORAL B INDICATOR COLOR 35  C/4,41.99,41.99,0.0,Ausente
7500435187879,1064310,Sh Head & Shoulders Old Spice 200Ml,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,Sh Head & Shoulders Old Spice 200Ml,25.89,25.89,0.0,Ausente
7501006721133,1016842,Shampoo Pantene Restauracao Profunda 400Ml,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,SH PANTENE RESTAURACAO PROFUNDA 400ML,29.99,25.49,0.15,Normal
7702018037865,1015338,CARGA GILLETTE MACH 3 SENSITIVE C/2,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,CARGA GILLETTE MACH 3 SENSITIVE C/2,30.59,30.59,0.0,Ausente
7702018874729,1006475,Aparelho Prestobarba 3 Masculino C/2,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,AP PRESTOBARBA 3 MASCULINO C/2,19.89,19.89,0.0,Ausente
7506339325263,1024286,Always Absor Act Noite Tranquilas C/ Abas L32 P26,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,ABSOR ALWAYS ACT NOITE TRANQUILA C/ABAS L32 P26,39.99,39.99,0.0,Ausente
7501001100285,1023452,Escova Dental Oral B Pro Saude 7 Beneficios 40 L2 P1,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,ESC DENTAL ORAL B PRO SAUDE 7 BENEFICIOS 40 L2 P1,34.89,34.89,0.0,Ausente
7891051037014,1017347,Escova Dental Oral B Classic Macia 40,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,ESC DENTAL ORAL B CLASSIC MACIA 40,13.99,13.99,0.0,Ausente
7501001109660,1027466,Aparelho Prestobarba 3 Feminino  L4 P3,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,AP PRESTOBARBA 3 FEMININO  L4 P3,29.99,29.99,0.0,Ausente
7506309840024,1027557,Shampoo Pantene Hidrocaute 400Ml,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,SH PANTENE HIDROCAUTE 400ML,29.99,29.99,0.0,Ausente
7506339358247,1023455,Escova Dental Oral B Complete 40 L2 P1,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,ESC DENTAL ORAL B COMPLETE 40 L2 P1,20.99,18.9,0.1,Normal
7500435190541,1065208,Ap Gillette Derma Protecao C/2,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,Ap Gillette Derma Protecao C/2,17.8,17.8,0.0,Ausente
7506195142042,1027552,Shampoo Head & Shoulders Anticoceira 400Ml,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,SH HEAD & SHOULDERS ANTICOCEIRA 400ML,39.99,35.9,0.1,Normal
7506309841823,1023316,Creme Pentear Pantene Restauracao 240Gr,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,CR PENTEAR PANTENE RESTAURACAO 240GR,19.99,17.99,0.1,Normal
7501001133290,1042239,Shampoo Head & Shoulders Menthol 400Ml,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,SH HEAD & SHOULDERS MENTHOL 400ML,39.99,35.9,0.1,Normal
7501001104191,1021813,Escova Dental Oral B Classic Macia 40 Lv 3 Pg 2,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,ESC DENTAL ORAL B CLASSIC MACIA 40 LV 3 PG 2,26.99,24.99,0.07,Normal
7702018913664,1018529,Desodorante Gillette Clear Gel Cool Wave 82G,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,DES GILLETTE CLEAR GEL COOL WAVE 82G,32.99,32.99,0.0,Ausente
3014260014445,1023456,Escova Dental Oral B Complete 5 Acoes Limp 40 L2 P1,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,ESC DENTAL ORAL B COMPLETE 5 ACOES LIMP 40 L2 P1,26.9,26.9,0.0,Ausente
7500435112123,1035829,Shampoo Head & Shoulders Rem Oleo 200Ml,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,SH HEAD & SHOULDERS REM OLEO 200ML,25.89,25.89,0.0,Ausente
7500435121736,1040711,Aparelho Prestobarba 3 Sensecare Lv4 Pg3,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,AP PRESTOBARBA 3 SENSECARE LV4 PG3,29.89,29.89,0.0,Ausente
7500435125420,1037747,Shampoo Pantene Liso Extremo 175Ml,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,SH PANTENE LISO EXTREMO 175ML,17.89,17.89,0.0,Ausente
7500435209335,1066292,Cond Pantene Equilibrio 150Ml,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,Cond Pantene Equilibrio 150Ml,17.99,17.99,0.0,Ausente
7500435116299,1030093,Condicionador Pantene 3 Minutos Hidrocaute 170Ml,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,COND PANTENE 3 MINUTOS HIDROCAUTE 170ML,34.9,34.9,0.0,Ausente
7500435125321,1037753,Shampoo Pantene Controle Queda 175Ml,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,SH PANTENE CONTROLE QUEDA 175ML,17.89,17.89,0.0,Ausente
7500435125314,1037755,Condicionador Pantene Controle Queda 175Ml@,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,COND PANTENE CONTROLE QUEDA 175ML,17.99,17.99,0.0,Ausente
7500435014236,1025151,Shampoo Pantene + Condicionador Hidrocaute 200Ml @,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,SH PANTENE + COND HIDROCAUTE 200ML @,14.89,14.89,0.0,Ausente
7506309845012,1021389,Shampoo Pantene Repara Rejuv 200Ml @,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,SH PANTENE REPARA REJUV 200ML @,17.89,14.89,0.17,Normal
7501001164669,1014858,Shampoo Pantene Liso Extremo 200Ml @,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,SH PANTENE LISO EXTREMO 200ML @,17.89,14.89,0.17,Normal
7501007413914,1006237,Shampoo Pantene Hidratacao 200Ml @,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,SH PANTENE HIDRATACAO 200ML @,17.89,14.89,0.17,Normal
7501001303396,1010877,Shampoo Pantene Controle Queda 200Ml @,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,SH PANTENE CONTROLE QUEDA 200ML @,17.89,14.89,0.17,Normal
7500435020374,1040616,Condicionador Pantene Forca E Reconstrucao 400Ml @,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,COND PANTENE FORCA E RECONSTRUCAO 400ML @,33.9,30.9,0.09,Normal
7500435121743,1040653,Aparelho Prestobarba 3 Ice Masculino Lv4 Pg3 @,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,AP PRESTOBARBA 3 ICE MASCULINO LV4 PG3 @,20.95,20.95,0.0,Ausente
7896676438550,1024686,TACITA 30 CPRS,cristalia-prod.-quim,CRISTALIA PROD. QUIM,TACITA 30 CPRS,119.0,111.24,0.07,Normal
3014260275143,999938,CARGA GILLETTE MACH 3 TURBO C/2,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,CARGA GILLETTE MACH 3 TURBO C/2,37.49,37.49,0.0,Ausente
7501009224037,1013448,Aparelho Prestobarba Ultragrip Movel Pb C/2  (Cx 12)@,procter-&-gamble-hpc,PROCTER & GAMBLE HPC,AP PRESTOBARBA ULTRAGRIP MOVEL PB C/2  (CX 12)@,10.99,10.99,0.0,Ausente
