farmacia,cidade,nome,sku,preco_com_desconto,preco_sem_desconto,desconto,descricao
Oncolog Medicamentos,São Paulo,BENLYSTA - BELIMUMABE 120 MG PO LIOF INJ IN CT FA VD INC , SKU: 7896015523954,"R$ 1.121,70",,,"PARA QUE ESTE MEDICAMENTO É INDICADO?Benlysta é indicado como terapia adjuvante em pacientes a partir de 5 anos de idade com lúpus eritematoso sistêmico (LES) ativo, que apresentam alto grau de atividade da doença (ex: anti-DNA positivo e baixo complemento) e que estejam em uso de tratamento padrão para LES, incluindo corticosteroides, antimaláricos, AINEs ou outros imunossupressores. Benlysta® também é indicado para o tratamento de pacientes adultos com inflamação renal relacionada ao lúpus (nefrite lúpica ativa) que estejam em uso de tratamento padrão. A eficácia de Benlysta® não foi avaliada em pacientes com lúpus ativo grave do sistema nervoso central.VENDA SOB PRESCRIÇÃO MÉDICA. NÃO FAÇA USO DE NENHUM MEDICAMENTO SEM ORIENTAÇÃO MÉDICA. NÃO COLOQUE SUA SAÚDE EM RISCO."
Oncolog Medicamentos,São Paulo,"BORTEZOMIBE 3,5 MG PO LIOF INJ CT FA VD TRANS DR REDDY""S", SKU: 8901148239371,297.5,2700.0,88.98148148148148,"PARA QUE ESTE MEDICAMENTO É INDICADO?O bortezomibe é indicado para o tratamento de adultos com mieloma múltiplo, que é um tipo de câncer de medula óssea, e:- que não receberam tratamento prévio e impossibilitados de receberem tratamento com alta dose de quimioterapia e transplante de medula óssea. Nesses pacientes, o bortezomibe é utilizado em combinação com melfalana e prednisona. - que não receberam tratamento prévio e que são elegíveis a receberem tratamento de indução com alta dose de quimioterapia com transplante de medula óssea. Nesses pacientes, o bortezomibe é utilizado em combinação com dexametasona, ou com dexametasona e talidomida.- que já receberam pelo menos um tratamento anterior.-o retratamento com bortezomibe pode ser considerado para pacientes com mieloma múltiplo que haviam respondido previamente ao tratamento com bortezomibe. O período mínimo entre o tratamento anterior e o início do retratamento é de 6 meses.VENDA SOB PRESCRIÇÃO MÉDICA. NÃO FAÇA USO DE NENHUM MEDICAMENTO SEM ORIENTAÇÃO MÉDICA, NÃO COLOQUE SUA SAÚDE EM RISCO."
Oncolog Medicamentos,São Paulo,"BORTYZ (BORTEZOMIBE) 3,5 MG PO LIOF INJ CT FA VD TRANS", SKU: 7898577810923,723.5,2900.0,75.05172413793103,"PARA QUE ESTE MEDICAMENTO É INDICADO?O Bortyz é indicado para o tratamento de adultos com mieloma múltiplo, que é um tipo de câncer de medula óssea, e - que não receberam tratamento prévio e impossibilitados de receberem tratamento com alta dose de quimioterapia e transplante de medula óssea. Nesses pacientes, Bortyz é utilizado em combinação com melfalana e prednisona - que não receberam tratamento prévio e que são elegíveis a receberem tratamento de indução com alta dose de quimioterapia com transplante de medula óssea. Nesses pacientes, Bortyz é utilizado em combinação com dexametasona, ou com dexametasona e talidomida - que já receberam pelo menos um tratamento anterior - o retratamento com Bortyz pode ser considerado para pacientes com mieloma múltiplo que haviam respondido previamente ao tratamento com Bortyz.O período mínimo entre o tratamento anterior e o início do retratamento é de 6 meses.VENDA SOB PRESCRIÇÃO MÉDICA. NÃO FAÇA USO DE NENHUM MEDICAMENTO SEM ORIENTAÇÃO PROFISSIONAL. NÃO COLOQUE SUA SAÚDE EM RISCO."
Oncolog Medicamentos,São Paulo,"BOZORED (BORTEZOMIBE) 3,5MG - 1 FRASCO-AMPOLA", SKU: 8901148240063,3348.0,6200.0,46.0,"PARA QUE ESTE MEDICAMENTO É INDICADO?O BOZORED® é indicado para o tratamento de adultos com mieloma múltiplo, que é um tipo de câncerde medula óssea, e:- que não receberam tratamento prévio e impossibilitados de receberem tratamento com alta dose de quimioterapia e transplante de medula óssea. Nesses pacientes, o BOZORED® é utilizado em combinação com melfalana e prednisona.- que não receberam tratamento prévio e que são elegíveis a receberem tratamento de indução com alta dose de quimioterapia com transplante de medula óssea. Nesses pacientes, o BOZORED® é utilizado em combinação com dexametasona, ou com dexametasona e talidomida.- que já receberam pelo menos um tratamento anterior.- o retratamento com bortezomibe pode ser considerado para pacientes com mieloma múltiplo que haviam respondido previamente ao tratamento com bortezomibe. O período mínimo entre o tratamento anterior e o início do retratamento é de 6 meses.VENDA SOB PRESCRIÇÃO MÉDICA. NÃO FAÇA USO DE NENHUM MEDICAMENTO SEM ORIENTAÇÃO MÉDICA. NÃO COLOQUE SUA SAÚDE EM RISCO."
Oncolog Medicamentos,São Paulo,BIOEZULEN - OXALIPLATINA 100 MG PO LIOF SOL INFUS IV CT FA VD AMB, SKU: 7896181924210,5900.0,7200.0,18.055555555555557,"Este medicamento é destinado ao tratamento do câncer intestinal (colorretal) metastático (com metástase) em associação às fluoropirimidinas. Bioezulen em combinação com 5-FU/FA e bevacizumabe é indicado para tratamento de primeira linha do câncer colorretal metastático. Bioezulen está indicado, em combinação com fluorouracil e ácido folínico (leucovorin) (5-FU/FA) para o tratamento adjuvante de câncer colorretal em pacientes que retiraram completamente o tumor primário, reduzindo o risco de reincidência do tumor"
Oncolog Medicamentos,São Paulo,B-PLATIN - CARBOPLATINA 150 MG 1 FRASCO-AMPOLA C/15 ML (VALIDADE 30/10/2024), SKU: 7896014665310,44.89,61.32,26.793868232224398,"B-Platin está indicado no tratamento de estados avançados do carcinoma de ovário de origem epitelial (incluindo tratamentos de segunda linha e paliativo em pacientes que já tenham recebido medicamentos contendo cisplatina).B-Platin é um medicamento usado no tratamento do câncer. A carboplatina se liga ao DNA alterando sua configuração e inibindo sua síntese, desta forma impedindo o tumor de proliferar.VENDA SOB PRESCRIÇÃO MÉDICA. NÃO FAÇA USO DE NENHUM MEDICAMENTO SEM ORIENTAÇÃO MÉDICA. NÃO COLOQUE SUA SAÚDE EM RISCO."
Oncolog Medicamentos,São Paulo,B-PLATIN - CARBOPLATINA 50 MG 1 FRASCO-AMPOLA C/5ML, SKU: 7896014665303,37.5,41.5,9.638554216867462,"PARA QUE SERVE ESSE MEDICAMENTO?B-Platin está indicado no tratamento de estados avançados do carcinoma de ovário de origem epitelial (incluindo tratamentos de segunda linha e paliativo em pacientes que já tenham recebido medicamentos contendo cisplatina).B-Platin é um medicamento usado no tratamento do câncer. A carboplatina se liga ao DNA alterando sua configuração e inibindo sua síntese, desta forma impedindo o tumor de proliferar.VENDA SOB PRESCRIÇÃO MÉDICA. NÃO FAÇA USO DE NENHUM MEDICAMENTO SEM ORIENTAÇÃO MÉDICA. NÃO COLOQUE SUA SAÚDE EM RISCO."
Oncolog Medicamentos,São Paulo,"BORTEZOMIBE 3,5 MG PO LIOF INJ CT FA VD TRANS ACCORD", SKU: 7898565580548,727.0,3000.0,75.76666666666667,"PARA QUE SERVE ESTE MEDICAMENTO?O bortezomibe é indicado para o tratamento de adultos com mieloma múltiplo, que é um tipo de câncer de medula óssea, e que não receberam tratamento prévio e impossibilitados de receberem tratamento com alta dose de quimioterapia e transplante de medula óssea. Nesses pacientes, o bortezomibe é utilizado em combinação com melfalana e prednisona. - que não receberam tratamento prévio e que são elegíveis a receberem tratamento de indução com alta dose de quimioterapia com transplante de medula óssea. Nesses pacientes, o bortezomibe é utilizado em combinação com dexametasona, ou com dexametasona e talidomida. - que já receberam pelo menos um tratamento anterior.VENDA SOB PRESCRIÇÃO MÉDICA. NÃO FAÇA USO DE NENHUM MEDICAMENTO SEM ORIENTAÇÃO MÉDICA, NÃO COLOQUE SUA SAÚDE EM RISCO."
Oncolog Medicamentos,São Paulo,BIOEZULEN - OXALIPLATINA 50 MG PO LIOF SOL INFUS IV CT FA VD AMB, SKU: 7896181924197,"R$ 3.000,00",,,"Este medicamento é destinado ao tratamento do câncer intestinal (colorretal) metastático (com metástase) em associação às fluoropirimidinas. Bioezulen em combinação com 5-FU/FA e bevacizumabe é indicado para tratamento de primeira linha do câncer colorretal metastático. Bioezulen está indicado, em combinação com fluorouracil e ácido folínico (leucovorin) (5-FU/FA) para o tratamento adjuvante de câncer colorretal em pacientes que retiraram completamente o tumor primário, reduzindo o risco de reincidência do tumor"
Oncolog Medicamentos,São Paulo,CABOMETYX - LEVOMALATO DE CABOZANTINIBE 20 MG C/30 COMPRIMIDO REVESTIDO, SKU: 7898932171133,24079.13,27542.56,12.574829645465059,"PARA QUE ESTE MEDICAMENTO É INDICADO?Este medicamento é indicado para o tratamento do carcinoma de células renais avançado (CCR), um tipo de câncer dos rins: - Em adultos não tratados com risco intermediário ou alto segundo critérios clínicos - Em adultos que fizeram tratamento anterior com inibidor do receptor do fator de crescimento endotelial vascular (VEGF)COMO ESTE MEDICAMENTO FUNCIONA?A substância ativa do CABOMETYX®, o levomalato de cabozantinibe, é um inibidor de uma enzima chamada tirasina-quinase. Isso significa que ela bloqueia a atividade de proteínas chamadas receptoras tirosina-quinases (RTKs), que estão envolvidas no crescimento das células e no desenvolvimento de novos vasos sanguíneos que lhes fornece suprimento de sangue. Essas proteínas podem estar presentes em grandes quantidades nas células cancerígenas e, ao bloquear sua ação, o CABOMETYX® pode diminuir a velocidade de crescimento do tumor e ajudar a cortar o suprimento de sangue de que o câncer necessita, ajudando a reduzir a propagação do câncer.VENDA SOB PRESCRIÇÃO MÉDICA. NÃO FAÇA USO DE NENHUM MEDICAMENTO SEM ORIENTAÇÃO PROFISSIONAL. NÃO COLOQUE SUA SAÚDE EM RISCO."
Oncolog Medicamentos,São Paulo,BRUKINSA (ZABRUTINIBE) 80 MG CAP DURA CT FR PLAS PEAD OPC X 120, SKU: 7892953207581,62898.7,67063.3,6.209953879394547,PARA QUE ESTE MEDICAMENTO É INDICADO?• No tratamento de pacientes adultos com linfoma de células do manto (LCM) que receberam pelo menos um tratamento anterior para o câncer.• No tratamento de pacientes adultos com Macroglobulinemia de Waldenström (MW).• No tratamento de pacientes adultos com Linfoma de Zona Marginal (LZM) recidivado ou refratário quando a doença voltou ou não respondeu ao tratamento e que receberam pelo menos um determinado tipo de tratamento (contendo um anticorpo anti-CD20).VENDA SOB PRESCRIÇÃO MÉDICA. NÃO FAÇA USO DE NENHUM MEDICAMENTO SEM ORIENTAÇÃO MÉDICA; NÃO COLOQUE SUA SAÚDE EM RISCO.
Oncolog Medicamentos,São Paulo,"CAAB (CABAZITAXEL) 60 MG SOL DIL INJ IV CT FR VD TRANS X 1,5 ML + DIL X 4,5 ML", SKU: 7898565581798,"R$ 23.149,10",,,"PARA QUE ESSE MEDICAMENTO FOI INDICADO?Caab em associação com prednisona ou prednisolona é indicado para o tratamento de pacientes com câncer de próstata metastático resistente à castração, previamente tratados com um regime contendo docetaxel.VENDA SOB PRESCRIÇÃO MÉDICA. NÃO FAÇA USO DE NENHUM MEDICAMENTO SEM ORIENTAÇÃO MÉDICA. NÃO COLOQUE SUA SAÚDE EM RISCO."
Oncolog Medicamentos,São Paulo,CALQUENCE - ACALABRUTINIBE 100 MG C/60 CÁPSULA DURA, SKU: 5000456031998,41250.0,51057.12,19.208133948800878,"CALQUENCE (acalabrutinibe) é indicado para o tratamento de pacientes adultos com linfoma de células do manto (LCM) que receberam pelo menos uma terapia anterior, e para o tratamento de pacientes com leucemia linfocítica crônica (LLC) / linfoma linfocítico de pequenas células (LLPC)."
Oncolog Medicamentos,São Paulo,CAMPTOSAR 20 MG/ML SOL DIL INFUS IV CT FA PLAS PP AMB X 5 ML, SKU: 7891268100167,"R$ 2.797,50",,," PARA QUE ESTE MEDICAMENTO É INDICADO?Camptosar (cloridrato de irinotecano tri-hidratado) é indicado como agente único ou combinado no tratamento de pacientes com:• Carcinoma metastático do cólon ou reto não tratado previamente; • Carcinoma metastático do cólon ou reto que tenha recorrido (voltado) ou progredido (piorado) após terapia anterior com 5-fluoruracila; • Neoplasia pulmonar de células pequenas e não pequenas; • Neoplasia de colo de útero; • Neoplasia de ovário; • Neoplasia gástrica recorrente ou inoperável. Camptosar® está indicado para tratamento como agente único de pacientes com: • Neoplasia de mama inoperável ou recorrente; • Carcinoma de células escamosas da pele;• LinfomasCOMO ESTE MEDICAMENTO FUNCIONA?Camptosar é um agente antineoplásico (medicamento usado no tratamento de neoplasia) que age interagindo com a enzima topoisomerase I, uma enzima importante no processo de multiplicação das células. O bloqueio desta enzima causa um erro no funcionamento das células tumorais, levando-as a morte. As concentrações máximas dometabólito ativo (da substância ativa) de Camptosar® são atingidas, geralmente, dentro de 1 hora após o término de uma infusão (administração por uma veia) de 90 minutos do produto.VENDA SOB PRESCRIÇÃO MÉDICA. NÃO FAÇA USO DE NENHUM MEDICAMENTO SEM ORIENTAÇÃO PROFISSIONAL. NÃO COLOQUE SUA SAÚDE EM "
Oncolog Medicamentos,São Paulo,B-PLATIN - CARBOPLATINA 450MG 1 FRASCO-AMPOLA C/45ML, SKU: 7896014665327,"R$ 119,57",,,"PARA QUE SERVE ESSE MEDICAMENTO?B-Platin está indicado no tratamento de estados avançados do carcinoma de ovário de origem epitelial (incluindo tratamentos de segunda linha e paliativo em pacientes que já tenham recebido medicamentos contendo cisplatina).B-Platin é um medicamento usado no tratamento do câncer. A carboplatina se liga ao DNA alterando sua configuração e inibindo sua síntese, desta forma impedindo o tumor de proliferar.VENDA SOB PRESCRIÇÃO MÉDICA. NÃO FAÇA USO DE NENHUM MEDICAMENTO SEM ORIENTAÇÃO MÉDICA. NÃO COLOQUE SUA SAÚDE EM RISCO."
Oncolog Medicamentos,São Paulo,CANCIDAS - ACETATO DE CASPOFUNGINA 70 MG PO LIOF SOL INFUS IV CT FA VD TRANS, SKU: 7897337707398,"R$ 1.679,70",,,"PARA QUE ESTE MEDICAMENTO É INDICADO?CANCIDAS é indicado para tratar um dos vários tipos de infecções fúngicas descritos a seguir: ï Uma infecção fúngica grave chamada candidíase invasiva: essa infecção é causada por células fúngicas (leveduras) chamadas Candida. Normalmente essas leveduras encontram-se no trato digestivo e não causam infecção a menos que entrem na corrente sanguínea (neste caso, a infecção é chamada candidemia) ou em outros tecidos e órgãos, como revestimento do abdome (peritonite), rins, fígado, ossos, músculos, articulações, baço ou olhos. Entre as pessoas que correm alto risco de apresentar candidíase invasiva, estão pacientes cirúrgicos e aqueles cujo sistema imunológico encontra-se deficiente. ï Infecções fúngicas da boca, da garganta e do esôfago (tubo digestivo que liga a boca ao estômago): essas infecções são chamadas candidíase orofaríngea (na boca e no fundo da garganta) ou candidíase esofageana (no esôfago) e também são causadas por Candida. Indivíduos saudáveis normalmente possuem Candida na boca e na garganta sem apresentar qualquer efeito da doença. Uma infecção ocorre quando a resistência do corpo a doenças está baixa. ï Uma infecção fúngica grave chamada aspergilose invasiva: essa infecção grave ocorre no nariz, nos seios nasais e nos pulmões e pode se espalhar para outras partes do corpo. Esse tipo de infecção é causado por vários fungos comuns encontrados no ambiente chamados Aspergillus. A maioria das infecções fúngicas por Aspergillus começa no sistema respiratório (nariz, seios nasais ou pulmões), porque os esporos do fungo encontram-se no ar que respiramos todos os dias. Na maioria dos indivíduos saudáveis, a capacidade natural de combater doenças destrói os esporos e os remove do corpo. Algumas condições clínicas, entretanto, diminuem a resistência do corpo a doenças. Alguns medicamentos prescritos a pacientes que receberam transplante de órgãos ou de medula também fazem com que o organismo apresente menor resistência a doenças. São esses pacientes os que mais provavelmente desenvolvem esse tipo de infecção. Além desses casos, seu médico pode lhe prescrever CANCIDAS® caso suspeite que você apresente uma infecção fúngica decorrente de quimioterapia ou de outros tratamentos ou condições clínicas que possam diminuir a resistência do corpo a doenças por reduzirem a quantidade de alguns tipos de leucócitos. Se você apresentar febre persistente após quimioterapia ou em algumas das condições descritas acima e sua febre não baixar após tratamento com antibiótico, pode ser que você tenha uma infecção fúngica.VENDA SOB PRESCRIÇÃO MÉDICA. NÃO FAÇA USO DE NENHUM MEDICAMENTO SEM ORIENTAÇÃO MÉDICA. NÃO COLOQUE SUA SAÚDE EM RISCO."
