,Título,Marca,Preço sem Desconto,Preço com Desconto,ID,SKU
497,XIFAXAN 550MG 28CPR,BIOLAB,"R$ 811,84","R$ 690,06",800687,97702
498,DIEVARI 900+100MG 30CPR,ACHE,"R$ 148,55","R$ 126,27",3588303,86259
499,DUOMO 2MG C/30COMP,EUROFARMA,"R$ 40,49","R$ 34,42",9600301,86649
500,GEL PARA MAOS E PES ONCOSMETIC CHEMOCARE 100GR,ONCOSMETIC,,"R$ 64,90",1838694,89160
501,NEBILET 5MG C/30 CPR **,BIOLAB,"R$ 149,52","R$ 127,09",530821,93106
502,OSCILLOCOCCINUM C/6 TUBOS,BOIRON,"R$ 101,05","R$ 85,89",70313,94330
503,"PICOPREP 10MG+3,5+12G C/2 SACHES LARANJA",FERRING,"R$ 49,56","R$ 42,13",1808602,81256
504,Sumax 25mg com 4 Comprimidos,LIBBS,,"R$ 31,05",218885,94565
505,TADALAFILA GEN 20MG C/2 CPR MEDLEY,MEDLEY,"R$ 27,84","R$ 14,30",2219906,92615
506,ENTRESTO 49/51MG C/60 CPR REVES,NOVARTIS,"R$ 412,64","R$ 350,74",9078889,84060
507,EPREX 4.000U.I. C/6SER*,JANSSEN-CILAG,"R$ 1.379,32","R$ 1.172,42",2760601,86062
508,FERINJECT 50MG SOL INJ+AMP 10ML,TAKEDA,"R$ 733,80","R$ 623,73",9993770,106444
509,GEL HIDRATANTE CORPO ONCOSMETIC RDCARE PELE SENSIVEL 30...,ONCOSMETIC,"R$ 149,90","R$ 142,90",2219909,97796
510,LETROZOL GEN 2.5MG C/30CPR EURO,EUROFARMA,"R$ 838,62","R$ 451,00",2219912,99029
511,OGESTAN PLUS C/30 CAPS,BESINS HEALTHCARE BRASIL,,"R$ 119,90",1838628,89161
512,PANT SEC 50MG/ML SPRAY 50ML,ACHE,"R$ 85,73","R$ 72,87",9992127,104849
513,SHAMPOO ONCOSMETIC CHEMOCARE120ML,ONCOSMETIC,,"R$ 77,90",9994140,106788
514,SPRAY DE ALIVIO INTIMO ONCOSMETIC RD CARE 60ML,ONCOSMETIC,,"R$ 70,90",620725,98388
515,Sumax 50mg com 2 Comprimidos,LIBBS,"R$ 25,70","R$ 21,84",6070614,98465
516,ACICLOVIR GEN 400MG C/30CPR EMS,EMS - GENERICOS,"R$ 178,00","R$ 86,14",9993698,106377
517,ACICLOVIR GEN CREME 10G BIOS,BIOSINTÉTICA,"R$ 27,90","R$ 16,74",5150401,82109
518,CLEXANE 40MG C/6 SERINGAS,SANOFI AVENTIS,"R$ 494,37","R$ 348,20",3928601,98028
519,COLFLEX BIO 40MG C/60 CAPSULAS,HYPERA PHARMA,,"R$ 209,90",1838684,84131
520,DEXFER 400MG 30CPR,EUROFARMA,"R$ 64,00","R$ 54,40",2218609,96313
521,FEMIGESTROL 160MG C/30CPR,BERGAMO,"R$ 337,01","R$ 286,46",800602,86348
522,Keltrina 5 Locao 60ml,MULTILAB,"R$ 43,42","R$ 36,91",800603,86349
523,"LIBIAM 2,5MG C/28CPR",LIBBS,"R$ 92,98","R$ 79,03",650135,87291
524,ONCARE REVITALIZANTE PARA UNHAS 8ML,ONCOSMETIC,,"R$ 36,90",418674,87296
525,Pantogar 30 capsulas,BIOLAB,"R$ 108,46","R$ 92,19",9991644,104346
526,Pantogar 90 Capsulas,BIOLAB,"R$ 325,44","R$ 276,62",9991764,104472
527,Prolia 60mg 1mL,AMGEN BIOTECNOLOGIA BR,"R$ 1.312,12","R$ 1.115,30",4240701,96013
528,Prolopa BD 100mg + 25mg 30 comprimidos,DIVCOM PHARMA,"R$ 61,28","R$ 52,09",4240702,97703
529,TEPEV 500MG C/100CAPS,CHIESI,"R$ 365,89","R$ 311,01",9991803,104517
530,XADAGO 50MG C/30CPR,ONCOSMETIC,"R$ 242,20","R$ 205,87",9078888,67000
531,ZICLAGUE SPRAY 30ML**,GRANADO,"R$ 398,85","R$ 362,30",1590499,67225
532,ZICLAGUE SPRAY 60ML,GRANADO,"R$ 725,68","R$ 659,20",9994323,106979
533,ACICLOVIR GEN 400MG C/30CPR SANDOZ,SANDOZ - GENERICO,"R$ 269,55","R$ 105,16",9994101,106749
534,ANASTROZOL GEN 1MG C/30CPR EURO,EUROFARMA,"R$ 883,02","R$ 139,90",9990940,103620
535,ARIMIDEX 1MG C/28CPR,ASTRAZENECA,"R$ 1.360,57","R$ 816,34",9992167,104898
536,DIAMOX 250MG 30CPR,GENOM,"R$ 26,09","R$ 22,18",2218801,92609
537,ENDOFER 100MG 30CPR MASTIGAVEIS,BIOLAB,"R$ 53,37","R$ 45,36",1788631,81963
538,ENIAGOR 50MG/ML 1 FRASCO C/50ML,APSEN,"R$ 81,84","R$ 49,85",658734,83306
539,ENIAGOR 50MG/ML 3 FRASCO C/50ML,APSEN,"R$ 148,09","R$ 125,88",3245502,83392
540,ENXAGUATORIO BUCAL ONCOSMETIC ONCARE 240ML,ONCOSMETIC,,"R$ 70,90",1838811,84130
541,ETNA C/20 CAPS,GROSS,"R$ 59,62","R$ 50,68",1858695,85117
542,IMURAN 50MG 50CPR,ASPEN PHARMA,"R$ 270,34","R$ 229,79",5338301,85460
543,ISOFLAVINE 150MG C/30CAPS,HERBARIUN,"R$ 132,82","R$ 126,90",2219902,86197
544,"LIBIAM 1,25MG C/28CPR",LIBBS,"R$ 58,78","R$ 49,96",650416,87419
545,MONALESS C/60CAPS,MARJAN,"R$ 156,00","R$ 132,60",1901902,88433
546,NEUREXAN COMP SUBLINGUAIS C/50 CPR,HEEL - HEEL DO BRASIL BIOMEDIC,,"R$ 73,50",9994075,106726
547,PROTETOR LABIAL ONCOSMETIC HIDRATANTE 8GR,ONCOSMETIC,,"R$ 45,90",1838629,89158
548,PURINETHOL 50MG COM 25 COMPRIMIDOS,ASPEN PHARMA,"R$ 182,55","R$ 155,17",1830804,89164
549,"Sandrena Gel 0,1% 28 Saches de 0,5g",MSD,"R$ 48,36","R$ 41,11",540143,90595
550,SPASMEX 30MG 90CPR,APSEN DO BRASIL,"R$ 179,00","R$ 152,15",,
551,SUMAX 100MG 2CPR,LIBBS,"R$ 47,54","R$ 40,41",,
552,Sumaxpro 500 85mg com 2 comprimidos,LIBBS,"R$ 66,81","R$ 56,79",,
553,Zoltec 150mg 2 cápsulas,PFIZER,"R$ 191,98","R$ 163,18",,
0,LOKELMA 5G PWD SCHT 1X3 EA BR,ASTRAZENECA,"R$ 212,90","R$ 180,96",741906,89948
1,GINO-CANESTEN 500MG C/1CPR VAG,BAYER,,"R$ 94,99",210205,87257
2,GINO-CANESTEN 2% 20GR C/3APLIC,BAYER,,"R$ 85,49",214701,87255
3,GYNPRO 100MG C/30CAPS,EXELTIS,,"R$ 99,90",202101,92748
4,BUSCODUO 20CPR,HYPERA PHARMA,,"R$ 31,46",2468612,83292
5,METRONIDAZOL 400MG GEN 24 CPR TEUTO,TEUTO,"R$ 23,47","R$ 19,95",9994195,105571
6,GINO CANESTEN BALANCE 7 APL 5ML,BAYER,,"R$ 84,90",1848636,84505
7,HYALUFEM 5MG/3G GEL C/24G,ABBOTT,"R$ 89,81","R$ 76,34",9993116,105153
8,CLOTRIMAZOL VAG.GEN 20G/3 APL 2% MEDLEY,MEDLEY,"R$ 60,16","R$ 24,90",9989944,102620
9,FENTIZOL CREME 40GR C/7APLIC,ACHE,"R$ 45,54","R$ 38,71",1868621,68754
10,DTN-FOL C/90 CAPS,BIOLAB,,"R$ 160,54",578625,87038
11,ALBOCRESIL OVULOS C/6,HYPERA PHARMA,,"R$ 25,63",558704,68676
12,ANTROFI 10MG CR VAG C/20 APLIC,EUROFARMA,"R$ 94,64","R$ 80,44",9992564,105824
13,FEMIBION 1 PLANEJAMENTO E INICIO DA GRAVIDEZ C/28CPR,PROCTER_GAMBLE OTC,,"R$ 97,89",9350192,96872
14,GINO-CANESTEN 1% CR 35GR C/6APLIC,BAYER,,"R$ 77,19",8884001,88413
15,GYNAZOLE CR VAG 5GR C/APLIC,EMS,"R$ 97,05","R$ 82,49",4488602,87041
16,Relactagel 35g Gel com 7 aplicadores,MARJAN,"R$ 71,40","R$ 60,69",450100,85083
17,Takil creme vaginal com 35 gramas + 7 aplicadores,MARJAN,"R$ 97,58","R$ 82,94",1868817,66729
18,VAGIFEM 10MCG 18CPR VAGINAIS,BESINS HEALTHCARE BRASIL,"R$ 143,88","R$ 122,30",9350191,96871
19,CLIFEMIN C/30CAPS HERBARIUM,HERBARIUN,"R$ 135,44","R$ 115,12",9989971,102645
20,FEMIBION 3 AMAMENTACAO C/28CPR,PROCTER_GAMBLE OTC,,"R$ 119,90",1868894,66731
21,GYNOMAX CREME 35G C/7APLIC,FARMOQUIMICA,"R$ 99,87","R$ 84,89",9213502,68552
22,"Primosiston 2mg + 0,01mg, caixa com 30 comprimidos",GENOM,"R$ 13,89","R$ 11,81",9358738,80261
23,Stele 1mg/g 1 bisnaga com 50g de creme de uso ginecolog...,BIOLAB,"R$ 64,28","R$ 54,64",400241,87268
24,TENAG C/20CPR,MARJAN,"R$ 113,13","R$ 96,16",340185,68242
25,"UMMA 20MG 6,5GR +APLICADOR",HYPERA PHARMA,"R$ 108,53","R$ 92,25",138690,94642
26,AMPLIUM G CREME 40GR C/14APLIC,HYPERA PHARMA,"R$ 60,11","R$ 51,09",400139,83107
27,APLAUSE 20MG C/30CPR,MARJAN,"R$ 133,28","R$ 113,29",6071701,97941
28,Climatrix 100mg 30 comprimidos revestidos,MYRALIS PHARMA,"R$ 138,51","R$ 117,73",348827,66479
29,CREVAGIN CR 40GR C/7APLIC,EUROFARMA,"R$ 48,99","R$ 41,64",9993188,105243
30,CYSTEX C/24 DRAG,LEGRAND,,"R$ 42,59",348822,66480
31,FEMINIS 943MG C/30 CAPS,EUROFARMA,,"R$ 132,64",9071003,67012
32,GINNA 40G + 7 APLICADORES,EUROFARMA,"R$ 45,98","R$ 39,08",9993810,106483
33,GYNOPAC PLUS CR 35G + 4CPR,FARMOQUIMICA,"R$ 123,51","R$ 104,98",340200,67809
34,Kalist 2mg 28 Comprimidos,ACHE,"R$ 62,25","R$ 52,91",1868620,68753
35,PROMIM 10MG CREME VAGINAL C/20 APLIC,SUPERAFARMA,"R$ 94,68","R$ 80,48",578721,80825
36,GABAPENTINA GEN 300MG 30CAPS BIOLAB,BIOLAB - GENERICO,,"R$ 83,05",138689,82262
37,Pasalix 100mg + 30mg + 100mg 20 comprimidos,MARJAN,,"R$ 55,62",30271,82292
38,QUETIAPINA GEN 25MG 30CPR BIOLAB,BIOLAB - GENERICO,,"R$ 49,61",400224,87267
39,PASALIX 100MG C/30CPR,MARJAN,,"R$ 68,09",9994216,105592
40,QUETIAPINA GEN 25MG C/60CPR SANDOZ,SANDOZ - GENERICO,"R$ 87,49","R$ 62,92",9070816,68674
41,QUETIAPINA GEN 25MG 30CPR BIOSINTETICA,ACHE,,"R$ 92,37",1268812,80857
42,BETAISTINA GEN 24MG C/30CPR BIOS,BIOSINTÉTICA,"R$ 41,49","R$ 18,49",1570229,87019
43,"OLANZAPINA GEN 2,5MG 30CPR BIOLAB",BIOLAB - GENERICO,,"R$ 78,28",9992907,104965
44,CITALOPRAM GEN 20MG C/28CPR BIOLAB,BIOLAB - GENERICO,,"R$ 70,22",408663,87270
45,GABAPENTINA GEN 400MG 30CAPS BIOLAB,BIOLAB - GENERICO,,"R$ 95,81",418611,89615
46,MESTINON 60MG C/60CPR**,CELLERA FARMA,"R$ 52,28","R$ 44,44",78648,90394
47,Sedatif PC 300mg 60 Comprimidos,BOIRON,,"R$ 84,90",9992623,105864
48,Pasalix PI 500mg 20 Comprimidos,MARJAN,,"R$ 57,85",9993804,106477
49,Sintocalmy 600mg 30 Comprimidos,ACHE,,"R$ 79,81",550226,85538
50,CITALOPRAM GEN 20MG C/30CP MEDLEY,MEDLEY,"R$ 53,06","R$ 23,90",30266,85569
51,ESC ODT 10MG 30CPR,EUROFARMA,,"R$ 98,10",570258,87044
52,GALANTAMINA GEN 24MG C/30CAPS BIOLAB,BIOLAB,,"R$ 273,59",9991772,104481
53,MARACUGINA PI NOITE 840MG C/20CPR,HYPERA PHARMA,,"R$ 54,16",1868845,66728
54,VALDOXAN 25MG C/28 CPR,CELLERA FARMA,"R$ 279,13","R$ 250,39",340827,99248
55,BETAISTINA GEN 8MG C/30CPR BIOS,BIOSINTÉTICA,"R$ 22,24","R$ 18,99",9994460,106981
56,CALMAN C/20 DRG,ASPEN PHARMA,"R$ 44,44","R$ 37,90",400244,67769
57,DONILA DUO 10+10MG C/7CPR,ACHE,,"R$ 44,57",70217,68350
58,LAMOTRIGINA GEN 50MG 30CPR BIOLAB,BIOLAB - GENERICO,"R$ 41,61","R$ 26,35",138826,68948
59,VALERIMED 20 CPR,CIMED,"R$ 24,78","R$ 21,06",4510801,98012
60,BETAISTINA GEN 16MG C/30CPR BIOS,BIOSINTÉTICA,"R$ 27,65","R$ 12,99",1268858,80856
61,CARBONATO DE LITIO GEN 300MG C/60CPR EURO,BIOLAB - GENERICO,"R$ 34,91","R$ 28,90",30267,82289
62,ETNA C/50 CAPSULAS**,GROSS,"R$ 149,13","R$ 126,76",9357701,83171
63,"SINCRO XR 12,5MG 30CPR",SUPERAFARMA,,"R$ 90,84",450204,84858
64,BUPIUM XL 300MG 60CPR,EMS,,"R$ 278,58",9078873,84927
65,KONDUZ 35MG 28 CAPS,EMS,,"R$ 73,19",340803,85160
66,MARACUJA 320MG 20CP HERBARIUM,HERBARIUN,"R$ 20,69","R$ 19,90",30406,85568
67,SULPAN 25/1MG C/20CAPS,HYPERA PHARMA,,"R$ 41,32",540161,86948
68,WELEDA BRYOPHYLLUM 50ML,WELEDA - WELEDA DO BRASIL LAB. E FARMACIA LTDA,,"R$ 96,90",9990888,103567
69,ARCALION 200MG C/20DRG,SERVIER,,"R$ 56,97",420419,89395
70,BETADINE XR 48MG C/30CPR,ACHE,"R$ 84,79","R$ 72,07",8758814,98007
71,BUPIUM XL 150MG 60CPR,EMS,,"R$ 221,58",70211,90395
72,CALMAN LIQUIDO 100ML**,ASPEN PHARMA,,"R$ 52,90",198801,67265
73,CONCERTA 54MG C/30CPR,CELLERA FARMA,,"R$ 406,99",138825,68946
74,DONEPEZILA GEN 10MG C/30CPR MEDLEY,SANDOZ - GENERICO,,"R$ 90,85",578722,80826
75,DONEPEZILA GEN 5MG C/30CPR MEDLEY,SANDOZ - GENERICO,,"R$ 81,74",9990117,102793
76,ESCITALOPRAM 20MG/ML GTS 20ML GEN EURO,EUROFARMA,"R$ 122,91","R$ 112,00",30201,82282
77,MOBALE 150MG 30CPS,SUPERAFARMA,,"R$ 95,69",6070822,96893
78,Remilev 250/60mg 20 Comprimidos,ACHE,"R$ 71,96","R$ 61,17",340819,95845
80,ROHYDORM 2MG C/30CPR,EMS,,"R$ 48,92",138812,89819
81,SINCRO XR 25MG 30CPR,SUPERAFARMA,,"R$ 138,34",1868818,66730
82,ZETRON XL 300MG C/30 COMP,LIBBS,"R$ 148,64","R$ 126,34",138804,67522
83,CARBONATO DE LITIO GEN 300MG C/90CPR EURO,BIOLAB - GENERICO,"R$ 52,37","R$ 42,90",340184,68241
84,CLAREADOR DE CABELOS SUN IN PHYTOERVAS 120ML,PRONOVA DISTRIBUIDORA E COMERC,"R$ 21,90","R$ 17,99",800802,69208
85,DORENE TABS 150MG C/30 COMPRIMIDOS,ACHE,,"R$ 106,92",9358739,80262
86,Dual 30mg 30 capsulas,ACHE,,"R$ 68,44",1868725,80628
87,Dual 60mg 30 capsulas,ACHE,,"R$ 136,32",1221301,80629
88,INSIT 25MG C/15CAPS,APSEN,,"R$ 21,04",1224098,80630
89,Parkidopa 250mg/25mg com 30 Comprimidos,CRISTALIA,,"R$ 56,01",30269,82283
90,PASSIFLORINE PI 500MG,ABBOTT,"R$ 47,79","R$ 40,62",9078868,84928
91,RAHIME 8MG C/30CPR,APSEN,,"R$ 101,44",460201,85002
92,RECONTER 20MG CX C/60 CPR,LIBBS,,"R$ 245,51",9991083,103768
93,RIPOSO SL 5MG 30CPR,MOMENTA,,"R$ 72,59",340824,97040
94,SEAKALM 260MG C/20CPR,NATULAB - NATULAB DO BRASIL,"R$ 40,81","R$ 24,90",578619,87039
95,TADALAFILA GEN 5MG C/30 CPR MEDLEY,MEDLEY,"R$ 85,24","R$ 35,95",578624,87043
96,COMBODART CAIXA C/30 CAPSULAS,GSK,"R$ 145,05","R$ 99,50",400240,87275
97,SILDENAFILA GEN 50MG C/4 CPR SANDOZ,SANDOZ - GENERICO,"R$ 37,13","R$ 8,94",508825,88369
98,SILDENAFILA GEN 50MG C/2 CPR MEDLEY,MEDLEY,"R$ 8,47","R$ 5,95",9992324,105675
99,SILDENAFILA 50MG 4CP GN MD,MEDLEY,"R$ 16,63","R$ 9,80",1618617,90285
100,FINASTERIDA 5MG GEN 30CPR EMS,EMS - GENERICOS,"R$ 115,05","R$ 39,82",250268,67519
101,SILDENAFILA GEN 25MG C/4 CPR SANDOZ**,SANDOZ,"R$ 42,54","R$ 18,15",248666,68961
102,"OMNIC OCAS 0,4MG C/30CAPS",ASTELLAS FARMA,"R$ 134,26","R$ 114,12",1618802,81247
103,SILDENAFILA GEN 50MG C/4CPR EURO,EUROFARMA - GENÉRICO,"R$ 30,54","R$ 8,90",250225,85212
104,CIALIS 20MG C/4CPR,ELI LILLY DO BRASIL,"R$ 306,07","R$ 260,16",9213508,89099
105,CIALIS 5MG DIARIO C/30 CPR REV,ELI LILLY DO BRASIL,"R$ 286,93","R$ 243,89",1763506,66525
106,SILDENAFILA GEN 100MG C/4 CPR REV MEDLEY,MEDLEY,"R$ 83,63","R$ 39,95",250208,68762
107,FINASTERIDA 1MG GEM C/30CPR UNIAO,EMS - GENERICOS,"R$ 71,81","R$ 43,09",9218602,95237
108,TANSULOSINA GEN 0.4MG C/60 CAPS GERMED,GERMED - GENERICO,"R$ 228,75","R$ 110,45",250220,84846
109,LEVITRA 20MG C/2CPR,BAYER,"R$ 170,18","R$ 135,90",250210,82364
110,SILDENAFILA GEN 100MG C/1 CPR REV MEDLEY,MEDLEY,"R$ 21,85","R$ 12,90",1618611,87585
111,"TANSUDART 0,4MG C/30CAPS",GSK,"R$ 129,49","R$ 83,90",9210144,93065
112,"AVODART 0,5MG C/30CAPS**",GSK,"R$ 160,35","R$ 136,30",973503,81031
113,LEVITRA 10MG C/1CPR,BAYER,"R$ 40,92","R$ 32,70",203501,83776
114,TADALAFILA GEN 20MG C/01 CPR MEDLEY,MEDLEY,"R$ 21,70","R$ 9,80",473501,90426
115,VESOMNI 6MG/0.4MG 30 CPR REV,ASTELLAS FARMA,"R$ 219,26","R$ 186,37",1763509,66526
116,Citrato de Sildenafila 100mg 2 Comprimidos,MEDLEY,"R$ 42,95","R$ 23,50",9218802,94841
117,FINALOP 1MG CPR.C/30,LIBBS,"R$ 80,59","R$ 68,50",545901,83251
118,"Tamsulon 0,4mg 30 Comprimidos",ZODIAC,"R$ 270,46","R$ 229,89",1618803,84209
119,CIALIS 20MG C/2CPR,ELI LILLY DO BRASIL,"R$ 153,01","R$ 130,06",1572001,98995
120,DUOMO HP C/30 CAPS,EUROFARMA,"R$ 153,99","R$ 130,89",9989972,102646
121,DUOMO HP C/60 CAPS,EUROFARMA,"R$ 187,86","R$ 159,68",9210701,93743
122,FINASTERIDA 1MG GEN 30CPR EMS,EMS - GENERICOS,"R$ 70,04","R$ 42,02",973509,83775
123,FINASTERIDA 1MG GEN 60CPR EMS,EMS - GENERICOS,"R$ 147,84","R$ 64,00",1578617,91244
124,LEVITRA 20MG C/4CPR,BAYER,"R$ 340,24","R$ 289,20",1578618,91069
125,"Yomax 5,4mg 60 Comprimidos",APSEN DO BRASIL,"R$ 104,53","R$ 88,85",5168803,66560
126,ZYAD 5MG 30CPR,ACHE,"R$ 89,06","R$ 75,70",1573509,66817
127,COMBODART C/30 CAPSULAS **,GSK,"R$ 145,05","R$ 99,50",258834,93550
128,DUOMO 4MG C/30 COMP,EUROFARMA,"R$ 62,60","R$ 53,21",1768636,80764
129,FINASTERIDA 5MG GEN 30CPR GMD,GERMED - GENERICO,"R$ 115,05","R$ 36,42",1573508,84513
130,OMNIC OCAS 0.4MG C/60 CAPS,ASTELLAS FARMA,"R$ 214,85","R$ 182,62",448609,89623
131,"Pant 50mg/mL, caixa com 2 frascos com 50mL de solucao d...",ACHE,"R$ 114,70","R$ 97,50",532001,93188
132,SILDENAFILA GEN 50MG C/4CPR EMS,EMS - GENERICOS,"R$ 15,71","R$ 7,30",5168802,66561
133,COLIDIS GOTAS 5ML**,ACHE,"R$ 96,90","R$ 89,90",1573507,66818
134,ADDERA D3 7.000UI C/4 CPR**,HYPERA PHARMA,"R$ 39,73","R$ 33,77",1763507,68985
135,OS-CAL 500MG 60CPR MOBILITY,SANOFI CONSUMO,,"R$ 102,99",9993298,106057
136,RISEDRONATO SODI GEN 150MG C/1CP REV ALT**,ALTHAIA,"R$ 67,88","R$ 44,89",9218601,94220
137,DOSS 2000UI C/30 CAPS GELATINOSA,BIOLAB,"R$ 49,01","R$ 39,90",1570701,83878
138,ADDERA D3 7.000UI C/10 CPR REV **,HYPERA PHARMA,"R$ 82,78","R$ 70,36",250221,84847
139,CALDE C/60 CPR MAST ZERO ACUCAR MENTA**,MARJAN,,"R$ 103,79",9213509,86029
140,DOSS 1000UI C/30 CAPS GELATINOSA**,BIOLAB,,"R$ 45,24",253505,86486
141,OS-CAL D 500MG/400UI 60CPR MOBILITY,SANOFI CONSUMO,,"R$ 113,99",9992658,105888
142,ADDERA D3 5.000UI C/30 CAPS MOLES,ADDERA,,"R$ 119,08",250302,97144
143,ADDERA D3 50.000UI C/4 CPR REV**,HYPERA PHARMA,"R$ 134,02","R$ 113,92",5168801,66562
144,ADDERA D3 50.000UI C/8 CAPS MOLES,ADDERA,"R$ 236,66","R$ 201,16",1610101,92430
145,DOSS 7000UI C/30 CAPS GEL,BIOLAB,"R$ 99,66","R$ 84,71",9353503,96212
146,"Osteonutri 600mg + 400UI,30 comprimidos",ASPEN PHARMA,"R$ 63,64","R$ 49,90",1768625,80165
147,ADDERA D3 10.000UI C/10 CAPS GEL,HYPERA PHARMA,"R$ 109,29","R$ 92,90",550313,80904
148,DOSS 50000UI C/4 CAPS,BIOLAB,"R$ 94,74","R$ 80,53",9995174,107056
149,IBANDRONATO SODIO GEN 150MG C/1CPR ALTHA,ALTHAIA,"R$ 52,39","R$ 41,94",973512,82437
150,ADDERA D3 7.000UI C/10 CAPS MOLES,HYPERA PHARMA,"R$ 82,78","R$ 70,36",9218801,82877
151,ADDERA D3 7.000UI C/4 CAPS GELAT**,HYPERA PHARMA,"R$ 39,73","R$ 33,77",9213507,82878
152,IBANDRONATO SODIO GEN 150MG C/3CPR BIOLAB,ALTHAIA,"R$ 157,77","R$ 94,66",9993053,104978
153,INPRUV D 2000UI 60CPR MAST,APSEN,,"R$ 60,33",1578803,84516
154,SANY D 50000UI C/4 CPR REVE,ACHE,"R$ 88,67","R$ 75,37",9213506,86042
155,VITAMINA D3 GEN 7.000UI C/30 CAPS ALTHA,ALTHAIA,"R$ 63,80","R$ 54,23",1763512,86228
156,ADDERA D3 1.000UI C/30CPR**,HYPERA PHARMA,"R$ 71,64","R$ 56,90",973514,86902
157,ADDERA D3 10.000UI C/10 COMPRI REVES,HYPERA PHARMA,"R$ 109,29","R$ 92,90",1573504,87020
158,ADDERA D3 10.000UI C/4CPR,HYPERA PHARMA,"R$ 61,98","R$ 52,68",1768697,87552
159,ADDERA D3 400UI GTS 10ML,HYPERA PHARMA,"R$ 118,39","R$ 100,63",1768678,89106
160,ADDERA D3 600UI GTS FR 5ML,HYPERA PHARMA,"R$ 83,06","R$ 61,19",9990120,102796
161,ARTROLIVE C/30CAPS,ACHE,"R$ 117,45","R$ 99,83",258824,89866
162,CALCITRAN MDK C/30 CPR,FARMOQUIMICA,"R$ 69,51","R$ 44,99",9350242,99137
163,CALCITRAN MDK C/60 CPR,FARMOQUIMICA,"R$ 89,90","R$ 74,99",1573503,66816
164,COLAGENO NAO HIDROLISADO 40MG 30CAPS BIOLAB,BIOLAB,,"R$ 75,34",9993667,106351
165,COLFLEX COLAGENO TRIO COM MSM EM PO C/30 SACHES 12G CAD...,HYPERA PHARMA,,"R$ 199,00",9992604,105848
166,COLIDIS GTS 10ML,ACHE,,"R$ 169,90",1768624,80164
167,CONDRES COLAGENO 40MG C/30 CPS,EMS,,"R$ 215,66",1763508,82691
168,DOSS 1000UI C/90 CAPS,BIOLAB,,"R$ 115,51",1573506,84514
169,DPREV 10.000 UI C/8 CPR REV,MYRALIS PHARMA,"R$ 45,02","R$ 38,27",1573510,84515
170,DPREV 2.000UI CX C/30CPR REV,MYRALIS PHARMA,,"R$ 49,22",9991367,104058
171,DPREV 50000 UI C/4CAPS,MYRALIS PHARMA,"R$ 73,72","R$ 62,66",9993629,106317
172,DPREV TODO DIA 1000UI GOTAS 10 ML,MYRALIS PHARMA,,"R$ 49,95",253514,85515
173,DPREV TRIPLA ACAO 1.000UI C/30CPR,MYRALIS PHARMA,,"R$ 46,99",250279,86060
174,MIOFLEX A C/30 COMPRIMIDOS,HYPERA PHARMA,"R$ 62,79","R$ 53,37",1768699,87650
175,ADDERA CAL 2.000UI FR C/30CPR,HYPERA PHARMA,,"R$ 104,47",250301,93008
176,ADDERA D3 1.000UI C/90CPR,HYPERA PHARMA,"R$ 140,52","R$ 109,90",448607,89622
177,ADDERA D3 5.000UI C/30CPR,ADDERA,,"R$ 119,08",250205,68493
178,ARTROLIVE C/30 SACHES,ACHE,"R$ 231,67","R$ 189,90",138612,83770
179,BEXAI 35MG COM 20 CAPSULAS DURAS,EMS,"R$ 133,28","R$ 113,29",138613,83773
180,CONDRES ULTRA C/90 CAPS,EMS,"R$ 299,00","R$ 259,00",132202,83772
181,CONDROFLEX SACHE C/30 1.5G**,ZODIAC,"R$ 150,86","R$ 128,23",132203,95234
182,DPREV 1000UI C/60CPR,MYRALIS PHARMA,"R$ 54,56","R$ 46,38",478664,85530
183,DPREV 5000 CX C/30CPR REV,MYRALIS PHARMA,,"R$ 83,44",4998731,85549
184,LENDRONATO DE SODICO GEN 70MG C/4CPR NOVARTIS,NOVARTIS BIOCIENCIAS,"R$ 18,88","R$ 11,72",478665,85531
185,SANYD GOTAS 20ML ACHE,ACHE,,"R$ 38,99",1268690,98643
186,ACTONEL CHRONOS 35MG C/04 CPR,THERAMEX FARMACEUTICA LTDA,"R$ 250,55","R$ 212,97",4998741,90998
187,ADDERA D3 1.000UI C/30CAPS GELATINOSA MOLES,HYPERA PHARMA,"R$ 64,98","R$ 56,90",4998733,85552
188,ADDERA D3 10.000UI C/4 CAPS GEL,HYPERA PHARMA,"R$ 61,98","R$ 52,68",530123,85566
189,ADDERA D3 50.000UI C/10 CPR REV**,HYPERA PHARMA,"R$ 282,25","R$ 239,91",4411804,87247
190,ADDERA+IMUNIDADE FR C 30 CPR REV,HYPERA PHARMA,,"R$ 91,16",537704,68682
191,ARTROLIVE C/90 CAPS,ACHE,"R$ 330,80","R$ 281,18",1848610,83201
192,Betrat 5000mcg + 100mg + 100mg 42 comprimidos,MYRALIS PHARMA,,"R$ 113,18",1848611,83202
193,CALDE MAG C/60 COMPR REVES,MARJAN,,"R$ 117,32",1848608,83203
194,CALTRATE-D 600/200UI C/60CPR,HALEON,,"R$ 119,90",1848609,83204
195,COLFLEX COMPLET C/60 CAPSULAS,HYPERA PHARMA,"R$ 260,71","R$ 229,90",9188784,67842
196,"CONDRES COLAGENO AH 40+157,7MG C/60CAPS",CHIESI,,"R$ 329,90",1268726,83425
197,CONDRES ULTRA C/30 CPS,EMS,,"R$ 232,40",9214201,96299
