,ean,produto,marca,farmacia,preco com desconto,preco sem desconto,% desconto,descricao
4700,7891035528576,Creme para Prevenção de Assaduras Dermodex Prevent 60g,Dermodex,Drogaven,28.69,28.69,0.0,Creme para Prevenção de Assaduras Dermodex Prevent 60g
4701,4005900860491,"Hidratante Labial Infantil Nivea Disney Princesa Bela 3+ anos, morango shine",Nivea,Drogaven,21.49,21.49,0.0,"Hidratante Labial Infantil Nivea Disney Princesa Bela 3+ anos, morango shine"
4702,7613034968364,"Fórmula Infantil NAN Supreme 1 0 a 6 meses, lata com 800g",NAN,Drogaven,96.9,96.9,0.0,"Fórmula Infantil NAN Supreme 1 0 a 6 meses, lata com 800g"
4703,7891150036390,Condicionador Dove Baby Hidratação Enriquecida 200mL,Dove,Drogaven,14.9,14.9,0.0,Condicionador Dove Baby Hidratação Enriquecida 200mL
4704,7500435127417,"Escova Dental Oral-B Kids Mickey suave, macia, sortida com 2 unidades",Oral-B,Drogaven,13.9,13.9,0.0,"Escova Dental Oral-B Kids Mickey suave, macia, sortida com 2 unidades"
4705,7896018703629,Lenço Umedecido Huggies Max Clean Disney Baby leve 4 e pague 3 pacotes com 48 unidades cada,Huggies,Drogaven,44.99,44.99,0.0,Lenço Umedecido Huggies Max Clean Disney Baby leve 4 e pague 3 pacotes com 48 unidades cada
4706,7896061995460,"Fralda Babysec Ultra Sec Galinha Pintadinha P, pacote mega com 42 unidades",Babysec,Drogaven,42.9,42.9,0.0,"Fralda Babysec Ultra Sec Galinha Pintadinha P, pacote mega com 42 unidades"
4707,7896007549689,"Fralda Roupinha Huggies Supreme Care Disney Baby G, pacote com 30 unidades",Huggies,Drogaven,54.49,54.49,0.0,"Fralda Roupinha Huggies Supreme Care Disney Baby G, pacote com 30 unidades"
4708,7500435132725,"Fralda Pampers Supersec M, pacote com 30 unidades",Pampers,Drogaven,39.9,39.9,0.0,"Fralda Pampers Supersec M, pacote com 30 unidades"
4709,7896012879924,"Fralda Turma da Mônica Baby G, pacote com 80 unidades",Turma da Mônica Baby,Drogaven,83.9,83.9,0.0,"Fralda Turma da Mônica Baby G, pacote com 80 unidades"
4710,7896007551316,"Fralda Descartável Huggies Disney Baby Tripla Proteção M, pacote com 42 unidades",Huggies,Drogaven,42.9,42.9,0.0,"Fralda Descartável Huggies Disney Baby Tripla Proteção M, pacote com 42 unidades"
4711,7896061995477,"Fralda Babysec Ultra Sec Galinha Pintadinha XXG, pacote mega com 28 unidades",Babysec,Drogaven,42.9,42.9,0.0,"Fralda Babysec Ultra Sec Galinha Pintadinha XXG, pacote mega com 28 unidades"
4712,7896512941930,"Sabonete de Glicerina Granado Bebê Relaxante camomila, refil, líquido 250mL",Granado,Drogaven,18.79,18.79,0.0,"Sabonete de Glicerina Granado Bebê Relaxante camomila, refil, líquido 250mL"
4713,7896007549269,"Fralda Descartável Huggies Disney Baby Tripla Proteção G, pacote com 78 unidades",Huggies,Drogaven,86.89,86.89,0.0,"Fralda Descartável Huggies Disney Baby Tripla Proteção G, pacote com 78 unidades"
4714,7898959897238,Toalha Umedecida Meu Bebê 100 unidades,Toallitas Brasil,Drogaven,16.99,16.99,0.0,Toalha Umedecida Meu Bebê 100 unidades
4715,7891025111825,Fórmula Infantil Aptamil Premium 1 lata 800g,Aptamil,Drogaven,69.03,69.03,0.0,Fórmula Infantil Aptamil Premium 1 lata 800g
4716,7898132984830,"Shampoo Nutritivo Bio Extratus Mel, Chia e Colágeno 250mL",Bio Extratus,Drogaven,23.15,46.29,-0.5,"Shampoo Nutritivo Bio Extratus Mel, Chia e Colágeno 250mL"
4717,7898132980900,Finalizador Bio Extratus Shitake Dia e Noite 250g,Bio Extratus Produtos Naturais,Drogaven,18.95,37.89,-0.5,Finalizador Bio Extratus Shitake Dia e Noite 250g
4718,7896007551323,"Fralda Descartável Huggies Disney Baby Tripla Proteção G, pacote com 36 unidades",Huggies,Drogaven,42.9,42.9,0.0,"Fralda Descartável Huggies Disney Baby Tripla Proteção G, pacote com 36 unidades"
4719,7898126400278,Condicionador Bio Extratus Neutro Brilho Natural 250mL,Bio Extratus Produtos Naturais,Drogaven,18.9,37.79,-0.5,Condicionador Bio Extratus Neutro Brilho Natural 250mL
4720,7898132980641,Máscara Antifrizz Bio Extratus + Liso 250g,Bio Extratus Produtos Naturais,Drogaven,18.25,36.49,-0.5,Máscara Antifrizz Bio Extratus + Liso 250g
4721,7898132980610,Condicionador Bio Extratus +Liso 350mL,Bio Extratus Produtos Naturais,Drogaven,23.8,47.59,-0.5,Condicionador Bio Extratus +Liso 350mL
4722,7898126403491,Máscara Hidratante Bio Extratus Shitake Plus 250g,Bio Extratus,Drogaven,18.25,36.49,-0.5,Máscara Hidratante Bio Extratus Shitake Plus 250g
4723,7898126407550,Condicionador Bio Extratus Força com Pimenta 350mL,Bio Extratus Produtos Naturais,Drogaven,24.05,48.09,-0.5,Condicionador Bio Extratus Força com Pimenta 350mL
4724,7898132980726,Shampoo Umectante Bio Extratus Óleo de Coco 250mL,Bio Extratus Produtos Naturais,Drogaven,18.95,37.89,-0.5,Shampoo Umectante Bio Extratus Óleo de Coco 250mL
4725,7898132980764,Condicionador Bio Extratus Óleo de Coco 250mL,Bio Extratus Produtos Naturais,Drogaven,18.9,37.79,-0.5,Condicionador Bio Extratus Óleo de Coco 250mL
4726,7898132980603,Shampoo Bio Extratus + Liso 350mL,Bio Extratus Produtos Naturais,Drogaven,24.65,49.29,-0.5,Shampoo Bio Extratus + Liso 350mL
4727,7614500010310,Chocolate Toblerone ao leite com 100g,Lacta,Drogaven,9.95,19.9,-0.5,CHOCOLATE TOBLERONE WHITE 100G
4728,7898132980825,Banho de Creme Bio Extratus Óleo de Coco 250g,Bio Extratus Produtos Naturais,Drogaven,17.2,34.39,-0.5,Banho de Creme Bio Extratus Óleo de Coco 250g
4729,7500435132749,"Fralda Pampers Supersec XG, pacote com 22 unidades",Pampers,Drogaven,39.9,39.9,0.0,"Fralda Pampers Supersec XG, pacote com 22 unidades"
4730,7891000342770,"Fórmula Infantil Nestlé Nanlac Supreme 1 a 3 anos, lata com 800g",Nanlac,Drogaven,89.99,89.99,0.0,"Fórmula Infantil Nestlé Nanlac Supreme 1 a 3 anos, lata com 800g"
4731,7500435146494,"Fralda Pampers Pants Ajuste Total XG, pacote com 66 unidades",Pampers,Drogaven,128.19,128.19,0.0,"Fralda Pampers Pants Ajuste Total XG, pacote com 66 unidades"
4732,7899085357894,TOALHA UMEDECIDA BIMBI 100UN,Bimbi Infantil,Drogaven,11.99,16.69,-0.28,TOALHA UMEDECIDA BIMBI 100UN
4733,7898623951167,Shampoo Infantil Salon Line S.O.S Cachos Kids 300ml,Salon Line,Drogaven,16.19,16.19,0.0,Shampoo Infantil Salon Line S.O.S Cachos Kids 300ml
4734,7896191261268,"Meia-calça Gestante Kendall 18-21mmHg P, ponteira fechada, mel",Kendall,Drogaven,146.99,146.99,0.0,"Meia-calça Gestante Kendall 18-21mmHg P, ponteira fechada, mel"
4735,9001616705205,"Massageador de Gengiva MAM Massaging Brush 6+ meses, rosa com 2 unidades",MAM,Drogaven,55.99,55.99,0.0,"Massageador de Gengiva MAM Massaging Brush 6+ meses, rosa com 2 unidades"
4736,7896191261282,"Meia-calça Gestante Kendall 18-21mmHg G, ponteira fechada, mel",Kendall,Drogaven,146.99,146.99,0.0,"Meia-calça Gestante Kendall 18-21mmHg G, ponteira fechada, mel"
4737,3504105027193,Creme para Prevenção de Estrias Mustela Maternité com perfume 250mL,Mustela,Drogaven,179.75,179.75,0.0,Creme para Prevenção de Estrias Mustela Maternité com perfume 250mL
4738,7896191261275,"Meia-calça Gestante Kendall 18-21mmHg M, ponteira fechada, mel",Kendall,Drogaven,146.99,146.99,0.0,"Meia-calça Gestante Kendall 18-21mmHg M, ponteira fechada, mel"
4739,7896112410447,Hidratante Corporal Biolab Materskin loção com 200g,Biolab,Drogaven,151.79,151.79,0.0,Hidratante Corporal Biolab Materskin loção com 200g
4740,7610100008962,"Suplemento Alimentar Infantil Nutren Junior baunilha, lata com 400g",Nutren,Drogaven,58.59,58.59,0.0,"Suplemento Alimentar Infantil Nutren Junior baunilha, lata com 400g"
4741,7896191261350,"Meia-calça Gestante Kendall 18-21mmHg G, ponteira aberta, mel",Kendall,Drogaven,146.99,146.99,0.0,"Meia-calça Gestante Kendall 18-21mmHg G, ponteira aberta, mel"
4742,7896036512777,"Refil para Copo e Caneca Neopan 6+ meses, silicone com 1 unidade",Neopan,Drogaven,12.09,12.09,0.0,"Refil para Copo e Caneca Neopan 6+ meses, silicone com 1 unidade"
4743,7898495608145,Natazy DHA Cifarma 30 Cápsulas,Cifarma,Drogaven,86.49,86.49,0.0,Natazy DHA Cifarma 30 Cápsulas
4744,7896000624871,"Chupeta Kuka Plus 6+ meses, bico ortodôntico, rosa, sortida com 1 unidade",Kuka,Drogaven,13.99,13.99,0.0,"Chupeta Kuka Plus 6+ meses, bico ortodôntico, rosa, sortida com 1 unidade"
4745,7896112403319,Loção Hidratante Corporal Biolab Hidra kids 200g,Biolab,Drogaven,123.89,123.89,0.0,Loção Hidratante Corporal Biolab Hidra kids 200g
4746,7896036576328,"Copo Neopan Educativo com alça, sortido com capacidade de 320mL",Neopan,Drogaven,54.27,54.27,0.0,"Copo Neopan Educativo com alça, sortido com capacidade de 320mL"
4747,7891158100260,"PediaSure Complete morango, lata com 400g",PediaSure,Drogaven,79.1,79.1,0.0,"PediaSure Complete morango, lata com 400g"
4748,7898605330645,"Fórmula Infantil Kabrita 2 6+ meses, lata com 400g",Kabrita,Drogaven,124.49,124.49,0.0,"Fórmula Infantil Kabrita 2 6+ meses, lata com 400g"
4749,7898495609739,Grow Zinco 100mL,Cifarma,Drogaven,30.56,30.56,0.0,Grow Zinco 100mL
4750,7896036540619,"Chupeta de Silicone Neopan 6+ meses, azul com 1 unidade",Neopan,Drogaven,24.9,24.9,0.0,"Chupeta de Silicone Neopan 6+ meses, azul com 1 unidade"
4751,7896044997009,Kit Giovanna Baby Giby Hora do Banho rosa com 4 itens,Giovanna Baby,Drogaven,35.9,35.9,0.0,Kit Giovanna Baby Giby Hora do Banho rosa com 4 itens
4752,7896018703469,Shampoo Infantil Huggies Turma da Mônica Extra Suave 400mL,Huggies,Drogaven,25.89,25.89,0.0,Shampoo Infantil Huggies Turma da Mônica Extra Suave 400mL
4753,7702031694908,Creme Preventivo de Assaduras Desitin Máxima Proteção 57g,Desitin,Drogaven,57.49,57.49,0.0,Creme Preventivo de Assaduras Desitin Máxima Proteção 57g
4754,7896018700741,Sabonete Infantil Huggies Disney Baby Chá de Camomila líquido 200mL,Huggies,Drogaven,18.85,18.85,0.0,Sabonete Infantil Huggies Disney Baby Chá de Camomila líquido 200mL
4755,7898132984830,"Shampoo Nutritivo Bio Extratus Mel, Chia e Colágeno 250mL",Bio Extratus,Drogaven,18.95,37.89,-0.5,"Shampoo Nutritivo Bio Extratus Mel, Chia e Colágeno 250mL"
4756,7898132980900,Finalizador Bio Extratus Shitake Dia e Noite 250g,Bio Extratus Produtos Naturais,Drogaven,23.15,46.29,-0.5,Finalizador Bio Extratus Shitake Dia e Noite 250g
4757,8710103873884,"Bico de Mamadeira Avent Pétala 1+ meses, nº2, 2 unidades",Avent,Drogaven,59.9,59.9,0.0,"Bico de Mamadeira Avent Pétala 1+ meses, nº2, 2 unidades"
4758,3504105035815,Água para Limpeza Mustela Bebê sem Enxágue 300mL,Mustela,Drogaven,69.9,69.9,0.0,Água para Limpeza Mustela Bebê sem Enxágue 300mL
4759,7898126400278,Condicionador Bio Extratus Neutro Brilho Natural 250mL,Bio Extratus Produtos Naturais,Drogaven,18.9,37.79,-0.5,Condicionador Bio Extratus Neutro Brilho Natural 250mL
4760,7898132980641,Máscara Antifrizz Bio Extratus + Liso 250g,Bio Extratus Produtos Naturais,Drogaven,18.25,36.49,-0.5,Máscara Antifrizz Bio Extratus + Liso 250g
4761,7898132980610,Condicionador Bio Extratus +Liso 350mL,Bio Extratus Produtos Naturais,Drogaven,23.8,47.59,-0.5,Condicionador Bio Extratus +Liso 350mL
4762,7898126403491,Máscara Hidratante Bio Extratus Shitake Plus 250g,Bio Extratus,Drogaven,18.25,36.49,-0.5,Máscara Hidratante Bio Extratus Shitake Plus 250g
4763,7898126407550,Condicionador Bio Extratus Força com Pimenta 350mL,Bio Extratus Produtos Naturais,Drogaven,24.05,48.09,-0.5,Condicionador Bio Extratus Força com Pimenta 350mL
4764,7898132980726,Shampoo Umectante Bio Extratus Óleo de Coco 250mL,Bio Extratus Produtos Naturais,Drogaven,18.95,37.89,-0.5,Shampoo Umectante Bio Extratus Óleo de Coco 250mL
4765,7898132980603,Shampoo Bio Extratus + Liso 350mL,Bio Extratus Produtos Naturais,Drogaven,24.65,49.29,-0.5,Shampoo Bio Extratus + Liso 350mL
4766,7614500010310,Chocolate Toblerone ao leite com 100g,Lacta,Drogaven,9.95,19.9,-0.5,CHOCOLATE TOBLERONE WHITE 100G
4767,7898132980764,Condicionador Bio Extratus Óleo de Coco 250mL,Bio Extratus Produtos Naturais,Drogaven,18.9,37.79,-0.5,Condicionador Bio Extratus Óleo de Coco 250mL
4768,7898132980825,Banho de Creme Bio Extratus Óleo de Coco 250g,Bio Extratus Produtos Naturais,Drogaven,17.2,34.39,-0.5,Banho de Creme Bio Extratus Óleo de Coco 250g
4769,7896112437888,Fórmula Infantil Novamil Rice 400g,Biolab,Drogaven,259.2,259.2,0.0,Fórmula Infantil Novamil Rice 400g
4770,7896036544327,"Chupeta Neopan Bicolor 0 a 6 meses, bico ortodôntico, rosa",Neopan,Drogaven,10.99,10.99,0.0,"Chupeta Neopan Bicolor 0 a 6 meses, bico ortodôntico, rosa"
4771,7897230303352,"Protetor Solar Ricosol Kids FPS 70, loção com 100g",Ricosol,Drogaven,39.99,39.99,0.0,"Protetor Solar Ricosol Kids FPS 70, loção com 100g"
4772,7896000624864,"Chupeta Kuka Plus 6+ meses, bico ortodôntico, azul, sortida com 1 unidade",Kuka,Drogaven,13.99,13.99,0.0,"Chupeta Kuka Plus 6+ meses, bico ortodôntico, azul, sortida com 1 unidade"
4773,7896000615053,"Mamadeira Kuka Natural Color 0 a 6 meses, branca capacidade de 250mL",Kuka,Drogaven,26.99,26.99,0.0,"Mamadeira Kuka Natural Color 0 a 6 meses, branca capacidade de 250mL"
4774,7896877602842,"Fralda Descartável Toquinho de Gente Basic Plus M, 1 pacote jumbo com 70 unidades",Toquinho de Gente,Drogaven,34.99,40.29,-0.13,"Fralda Descartável Toquinho de Gente Basic Plus M, 1 pacote jumbo com 70 unidades"
4775,7896033201797,"Chupeta Lillo Dia e Noite 6+ meses, decorada, rosa e lilás com 2 unidades",Lillo,Drogaven,23.8,27.99,-0.15,"Chupeta Lillo Dia e Noite 6+ meses, decorada, rosa e lilás com 2 unidades"
4776,7896007551095,"Fralda para Praia e Piscina Huggies Little Swimmers M, pacote com 11 unidades",Huggies,Drogaven,47.49,47.49,0.0,"Fralda para Praia e Piscina Huggies Little Swimmers M, pacote com 11 unidades"
4777,7896033241762,"Prendedor de Chupeta Lillo magia, azul",Lillo,Drogaven,17.0,19.99,-0.15,"Prendedor de Chupeta Lillo magia, azul"
4778,48675958370,Brinco Studex Baby redodndo cristal rosé com 1 par,Studex do Brasil,Drogaven,85.99,85.99,0.0,Brinco Studex Baby redodndo cristal rosé com 1 par
4779,7891025114185,Composto Lácteo Infantil Milnutri Profutura lata 800g,Milnutri,Drogaven,83.39,83.39,0.0,Composto Lácteo Infantil Milnutri Profutura lata 800g
4780,8710103872238,"Mamadeira Avent Pétala 0+ meses, transparente capacidade de 260mL",Avent,Drogaven,95.9,95.9,0.0,"Mamadeira Avent Pétala 0+ meses, transparente capacidade de 260mL"
4781,7896000614261,"Mamadeira Kuka Aquarela 6+ meses, big, sem alça, azul com capacidade de 70mL",Kuka,Drogaven,20.9,20.9,0.0,"Mamadeira Kuka Aquarela 6+ meses, big, sem alça, azul com capacidade de 70mL"
4782,3504105035617,Gel Dermo-Lavante Mustela Bebê 500mL,Expanscience do Brasil,Drogaven,65.9,65.9,0.0,Gel Dermo-Lavante Mustela Bebê 500mL
4783,7896007551101,"Fralda para Praia e Piscina Huggies Little Swimmers P, pacote com 12 unidades",Huggies,Drogaven,47.49,47.49,0.0,"Fralda para Praia e Piscina Huggies Little Swimmers P, pacote com 12 unidades"
4784,7891010877507,Colônia Infantil Johnson's Baby Lavanda 400mL,Johnson's Baby,Drogaven,53.14,53.14,0.0,Colônia Infantil Johnson's Baby Lavanda 400mL
4785,8697420533816,Hastes Flexíveis Baby Bath pote com 50 unidades,Baby Bath,Drogaven,11.99,11.99,0.0,Hastes Flexíveis Baby Bath pote com 50 unidades
4786,7896012877586,"Fralda Pom Pom Protek Proteção de Mãe G, pacote com 14 unidades",Pom Pom,Drogaven,33.9,33.9,0.0,"Fralda Pom Pom Protek Proteção de Mãe G, pacote com 14 unidades"
4787,7891000089873,"Complemento Alimentar Infantil Nutren Kids morango, lata, 1unidade com 350g",Nutren,Drogaven,33.99,33.99,0.0,"Complemento Alimentar Infantil Nutren Kids morango, lata, 1unidade com 350g"
4788,5016533657838,Fórmula Infantil Neocate LCP lata com 400g,Neocate,Drogaven,307.9,307.9,0.0,Fórmula Infantil Neocate LCP lata com 400g
4789,7898185410492,Spray Bucal Dentalclean H2Clean Ice 20mL,Dentalclean,Drogaven,5.65,11.29,-0.5,Spray Bucal Dentalclean H2Clean Ice 20mL
4790,7896036577028,Babador de Silicone Neopan ursinho,Neopan,Drogaven,37.19,37.19,0.0,Babador de Silicone Neopan ursinho
4791,7891055538210,"Gel Dental Infantil Condor 2 a 5 anos, com flúor, Lilica Ripilica, bambinos 2, tuti-frutti 50g",Condor,Drogaven,6.49,6.49,0.0,"Gel Dental Infantil Condor 2 a 5 anos, com flúor, Lilica Ripilica, bambinos 2, tuti-frutti 50g"
4792,7896699031547,"Chupeta de Silicone Lolly Baby 0 a 6 meses, rosa com 1 unidade",Lolly,Drogaven,20.19,20.19,0.0,"Chupeta de Silicone Lolly Baby 0 a 6 meses, rosa com 1 unidade"
4793,7896033232418,"Alimentador Infantil Lillo 6+ meses, azul",Lillo,Drogaven,24.65,28.99,-0.15,"Alimentador Infantil Lillo 6+ meses, azul"
4794,7896033221016,"Mamadeira Lillo Miniform 6+ meses, azul com capacidade de 50mL",Lillo,Drogaven,13.85,16.29,-0.15,"Mamadeira Lillo Miniform 6+ meses, azul com capacidade de 50mL"
4795,7896033233729,"Caneca com Alça Lillo Revolution 6+ meses, azul capacidade de 150mL",Lillo,Drogaven,33.92,39.9,-0.15,"Caneca com Alça Lillo Revolution 6+ meses, azul capacidade de 150mL"
4796,7898132984830,"Shampoo Nutritivo Bio Extratus Mel, Chia e Colágeno 250mL",Bio Extratus,Drogaven,18.95,37.89,-0.5,"Shampoo Nutritivo Bio Extratus Mel, Chia e Colágeno 250mL"
4797,7896699031554,"Chupeta de Silicone Lolly Baby 0 a 6 meses, sortido com 1 unidade",Lolly,Drogaven,20.19,20.19,0.0,"Chupeta de Silicone Lolly Baby 0 a 6 meses, sortido com 1 unidade"
4798,7898132980641,Máscara Antifrizz Bio Extratus + Liso 250g,Bio Extratus Produtos Naturais,Drogaven,18.25,36.49,-0.5,Máscara Antifrizz Bio Extratus + Liso 250g
4799,7898126400278,Condicionador Bio Extratus Neutro Brilho Natural 250mL,Bio Extratus Produtos Naturais,Drogaven,18.9,37.79,-0.5,Condicionador Bio Extratus Neutro Brilho Natural 250mL
4800,7898132980900,Finalizador Bio Extratus Shitake Dia e Noite 250g,Bio Extratus Produtos Naturais,Drogaven,23.15,46.29,-0.5,Finalizador Bio Extratus Shitake Dia e Noite 250g
4801,7898132980610,Condicionador Bio Extratus +Liso 350mL,Bio Extratus Produtos Naturais,Drogaven,23.8,47.59,-0.5,Condicionador Bio Extratus +Liso 350mL
4802,7898126403491,Máscara Hidratante Bio Extratus Shitake Plus 250g,Bio Extratus,Drogaven,18.25,36.49,-0.5,Máscara Hidratante Bio Extratus Shitake Plus 250g
4803,7898126407550,Condicionador Bio Extratus Força com Pimenta 350mL,Bio Extratus Produtos Naturais,Drogaven,24.05,48.09,-0.5,Condicionador Bio Extratus Força com Pimenta 350mL
4804,7898132980726,Shampoo Umectante Bio Extratus Óleo de Coco 250mL,Bio Extratus Produtos Naturais,Drogaven,18.95,37.89,-0.5,Shampoo Umectante Bio Extratus Óleo de Coco 250mL
4805,7898132980603,Shampoo Bio Extratus + Liso 350mL,Bio Extratus Produtos Naturais,Drogaven,24.65,49.29,-0.5,Shampoo Bio Extratus + Liso 350mL
4806,7898132980764,Condicionador Bio Extratus Óleo de Coco 250mL,Bio Extratus Produtos Naturais,Drogaven,18.9,37.79,-0.5,Condicionador Bio Extratus Óleo de Coco 250mL
4807,7898132980825,Banho de Creme Bio Extratus Óleo de Coco 250g,Bio Extratus Produtos Naturais,Drogaven,17.2,34.39,-0.5,Banho de Creme Bio Extratus Óleo de Coco 250g
4808,7614500010310,Chocolate Toblerone ao leite com 100g,Lacta,Drogaven,9.95,19.9,-0.5,CHOCOLATE TOBLERONE WHITE 100G
4809,7896033204750,"Chupeta Lillo Disney 0 a 6 meses, Minnie, branco e vermelho",Lillo,Drogaven,17.0,19.99,-0.15,"Chupeta Lillo Disney 0 a 6 meses, Minnie, branco e vermelho"
4810,7891040109876,Esponja de Banho Ponjita Kids Carros com 1 unidade,Ponjita,Drogaven,15.29,15.29,0.0,Esponja de Banho Ponjita Kids Carros com 1 unidade
4811,7896033251051,"Bebedor de Reposição para Copo Lillo Colors 6+meses, sortido com 1 unidade",Lillo,Drogaven,14.84,17.45,-0.15,"Bebedor de Reposição para Copo Lillo Colors 6+meses, sortido com 1 unidade"
4812,7896699023764,"Aspirador Nasal Lolly 0 a 6 meses, azul com 1 unidade",Lolly,Drogaven,13.9,13.9,0.0,"Aspirador Nasal Lolly 0 a 6 meses, azul com 1 unidade"
4813,8712400778640,Fórmula Infantil Aptamil ProExpert Soja 1 - lata com 400g,Aptamil,Drogaven,68.75,68.75,0.0,Fórmula Infantil Aptamil ProExpert Soja 1 - lata com 400g
4814,7896033201025,"Chupeta Ortodôntica Lillo Magia 0 a 6 meses, azul com 1 unidade",Lillo,Drogaven,15.98,18.8,-0.15,"Chupeta Ortodôntica Lillo Magia 0 a 6 meses, azul com 1 unidade"
4815,7896676425482,Hidratante Mamaliv 30g,Laboratório Cristália,Drogaven,78.69,78.69,0.0,Hidratante Mamaliv 30g
4816,7896033203371,"Chupeta Lillo Funny 6+ meses, menino, azul com 1 unidade",Lillo,Drogaven,12.58,14.79,-0.15,"Chupeta Lillo Funny 6+ meses, menino, azul com 1 unidade"
4817,8710103881278,"Bico de Mamadeira Avent Classic 6+ meses, fluxo rápido com 2 unidades",Avent,Drogaven,44.9,44.9,0.0,"Bico de Mamadeira Avent Classic 6+ meses, fluxo rápido com 2 unidades"
4818,7896033203388,"Chupeta Lillo Funny 0 a 6 meses, menina, lilás com 1 unidade",Lillo,Drogaven,12.58,14.79,-0.15,"Chupeta Lillo Funny 0 a 6 meses, menina, lilás com 1 unidade"
4819,7896033203111,"Chupeta Lillo Extra Air 6+ meses, azul",Lillo,Drogaven,9.35,10.99,-0.15,"Chupeta Lillo Extra Air 6+ meses, azul"
